# Memristor Strukov (2008) — Simulación numérica
# Generado: 2026-05-18T21:20:17.519648
# scenario: fig2b_unity
time_s,voltage_V,current_A,current_mA,resistance_Ohm,state_variable_x,memristance_Ohm
2.174300e+00,5.206222e-01,3.737830e-05,3.737830e-02,13927.8954,0.130321,13927.8954
2.174400e+00,5.208904e-01,3.739908e-05,3.739908e-02,13927.3298,0.130357,13927.3298
2.174500e+00,5.211586e-01,3.741985e-05,3.741985e-02,13926.7639,0.130392,13926.7639
2.174600e+00,5.214267e-01,3.744062e-05,3.744062e-02,13926.1976,0.130428,13926.1976
2.174700e+00,5.216947e-01,3.746139e-05,3.746139e-02,13925.6309,0.130463,13925.6309
2.174800e+00,5.219627e-01,3.748216e-05,3.748216e-02,13925.0639,0.130499,13925.0639
2.174900e+00,5.222307e-01,3.750293e-05,3.750293e-02,13924.4966,0.130535,13924.4966
2.175000e+00,5.224986e-01,3.752370e-05,3.752370e-02,13923.9289,0.130571,13923.9289
2.175100e+00,5.227664e-01,3.754446e-05,3.754446e-02,13923.3609,0.130606,13923.3609
2.175200e+00,5.230342e-01,3.756523e-05,3.756523e-02,13922.7926,0.130642,13922.7926
2.175300e+00,5.233019e-01,3.758599e-05,3.758599e-02,13922.2239,0.130678,13922.2239
2.175400e+00,5.235696e-01,3.760675e-05,3.760675e-02,13921.6548,0.130714,13921.6548
2.175500e+00,5.238372e-01,3.762751e-05,3.762751e-02,13921.0854,0.130749,13921.0854
2.175600e+00,5.241048e-01,3.764827e-05,3.764827e-02,13920.5157,0.130785,13920.5157
2.175700e+00,5.243724e-01,3.766903e-05,3.766903e-02,13919.9456,0.130821,13919.9456
2.175800e+00,5.246398e-01,3.768979e-05,3.768979e-02,13919.3752,0.130857,13919.3752
2.175900e+00,5.249073e-01,3.771055e-05,3.771055e-02,13918.8045,0.130893,13918.8045
2.176000e+00,5.251746e-01,3.773130e-05,3.773130e-02,13918.2334,0.130929,13918.2334
2.176100e+00,5.254420e-01,3.775206e-05,3.775206e-02,13917.6620,0.130965,13917.6620
2.176200e+00,5.257092e-01,3.777281e-05,3.777281e-02,13917.0902,0.131001,13917.0902
2.176300e+00,5.259764e-01,3.779356e-05,3.779356e-02,13916.5181,0.131037,13916.5181
2.176400e+00,5.262436e-01,3.781432e-05,3.781432e-02,13915.9456,0.131073,13915.9456
2.176500e+00,5.265107e-01,3.783507e-05,3.783507e-02,13915.3728,0.131109,13915.3728
2.176600e+00,5.267778e-01,3.785582e-05,3.785582e-02,13914.7997,0.131145,13914.7997
2.176700e+00,5.270448e-01,3.787656e-05,3.787656e-02,13914.2262,0.131181,13914.2262
2.176800e+00,5.273118e-01,3.789731e-05,3.789731e-02,13913.6523,0.131217,13913.6523
2.176900e+00,5.275787e-01,3.791806e-05,3.791806e-02,13913.0782,0.131253,13913.0782
2.177000e+00,5.278455e-01,3.793880e-05,3.793880e-02,13912.5037,0.131289,13912.5037
2.177100e+00,5.281123e-01,3.795955e-05,3.795955e-02,13911.9288,0.131325,13911.9288
2.177200e+00,5.283791e-01,3.798029e-05,3.798029e-02,13911.3536,0.131361,13911.3536
2.177300e+00,5.286458e-01,3.800103e-05,3.800103e-02,13910.7781,0.131398,13910.7781
2.177400e+00,5.289124e-01,3.802177e-05,3.802177e-02,13910.2022,0.131434,13910.2022
2.177500e+00,5.291790e-01,3.804251e-05,3.804251e-02,13909.6259,0.131470,13909.6259
2.177600e+00,5.294455e-01,3.806325e-05,3.806325e-02,13909.0494,0.131506,13909.0494
2.177700e+00,5.297120e-01,3.808399e-05,3.808399e-02,13908.4725,0.131543,13908.4725
2.177800e+00,5.299785e-01,3.810472e-05,3.810472e-02,13907.8952,0.131579,13907.8952
2.177900e+00,5.302449e-01,3.812546e-05,3.812546e-02,13907.3176,0.131615,13907.3176
2.178000e+00,5.305112e-01,3.814619e-05,3.814619e-02,13906.7397,0.131652,13906.7397
2.178100e+00,5.307775e-01,3.816692e-05,3.816692e-02,13906.1614,0.131688,13906.1614
2.178200e+00,5.310437e-01,3.818765e-05,3.818765e-02,13905.5828,0.131724,13905.5828
2.178300e+00,5.313099e-01,3.820839e-05,3.820839e-02,13905.0038,0.131761,13905.0038
2.178400e+00,5.315760e-01,3.822911e-05,3.822911e-02,13904.4245,0.131797,13904.4245
2.178500e+00,5.318421e-01,3.824984e-05,3.824984e-02,13903.8449,0.131834,13903.8449
2.178600e+00,5.321081e-01,3.827057e-05,3.827057e-02,13903.2649,0.131870,13903.2649
2.178700e+00,5.323740e-01,3.829130e-05,3.829130e-02,13902.6845,0.131907,13902.6845
2.178800e+00,5.326400e-01,3.831202e-05,3.831202e-02,13902.1039,0.131943,13902.1039
2.178900e+00,5.329058e-01,3.833275e-05,3.833275e-02,13901.5228,0.131980,13901.5228
2.179000e+00,5.331716e-01,3.835347e-05,3.835347e-02,13900.9415,0.132016,13900.9415
2.179100e+00,5.334374e-01,3.837419e-05,3.837419e-02,13900.3598,0.132053,13900.3598
2.179200e+00,5.337031e-01,3.839491e-05,3.839491e-02,13899.7777,0.132089,13899.7777
2.179300e+00,5.339687e-01,3.841563e-05,3.841563e-02,13899.1953,0.132126,13899.1953
2.179400e+00,5.342343e-01,3.843635e-05,3.843635e-02,13898.6126,0.132163,13898.6126
2.179500e+00,5.344999e-01,3.845707e-05,3.845707e-02,13898.0295,0.132199,13898.0295
2.179600e+00,5.347654e-01,3.847778e-05,3.847778e-02,13897.4461,0.132236,13897.4461
2.179700e+00,5.350308e-01,3.849850e-05,3.849850e-02,13896.8624,0.132273,13896.8624
2.179800e+00,5.352962e-01,3.851921e-05,3.851921e-02,13896.2783,0.132310,13896.2783
2.179900e+00,5.355615e-01,3.853992e-05,3.853992e-02,13895.6938,0.132346,13895.6938
2.180000e+00,5.358268e-01,3.856064e-05,3.856064e-02,13895.1090,0.132383,13895.1090
2.180100e+00,5.360920e-01,3.858135e-05,3.858135e-02,13894.5239,0.132420,13894.5239
2.180200e+00,5.363572e-01,3.860206e-05,3.860206e-02,13893.9384,0.132457,13893.9384
2.180300e+00,5.366223e-01,3.862276e-05,3.862276e-02,13893.3526,0.132494,13893.3526
2.180400e+00,5.368874e-01,3.864347e-05,3.864347e-02,13892.7665,0.132530,13892.7665
2.180500e+00,5.371524e-01,3.866418e-05,3.866418e-02,13892.1800,0.132567,13892.1800
2.180600e+00,5.374174e-01,3.868488e-05,3.868488e-02,13891.5931,0.132604,13891.5931
2.180700e+00,5.376823e-01,3.870559e-05,3.870559e-02,13891.0059,0.132641,13891.0059
2.180800e+00,5.379471e-01,3.872629e-05,3.872629e-02,13890.4184,0.132678,13890.4184
2.180900e+00,5.382119e-01,3.874699e-05,3.874699e-02,13889.8306,0.132715,13889.8306
2.181000e+00,5.384767e-01,3.876769e-05,3.876769e-02,13889.2423,0.132752,13889.2423
2.181100e+00,5.387414e-01,3.878839e-05,3.878839e-02,13888.6538,0.132789,13888.6538
2.181200e+00,5.390060e-01,3.880909e-05,3.880909e-02,13888.0649,0.132826,13888.0649
2.181300e+00,5.392706e-01,3.882979e-05,3.882979e-02,13887.4757,0.132863,13887.4757
2.181400e+00,5.395351e-01,3.885048e-05,3.885048e-02,13886.8861,0.132900,13886.8861
2.181500e+00,5.397996e-01,3.887118e-05,3.887118e-02,13886.2962,0.132937,13886.2962
2.181600e+00,5.400641e-01,3.889187e-05,3.889187e-02,13885.7059,0.132974,13885.7059
2.181700e+00,5.403284e-01,3.891257e-05,3.891257e-02,13885.1153,0.133012,13885.1153
2.181800e+00,5.405928e-01,3.893326e-05,3.893326e-02,13884.5243,0.133049,13884.5243
2.181900e+00,5.408570e-01,3.895395e-05,3.895395e-02,13883.9330,0.133086,13883.9330
2.182000e+00,5.411213e-01,3.897464e-05,3.897464e-02,13883.3414,0.133123,13883.3414
2.182100e+00,5.413854e-01,3.899533e-05,3.899533e-02,13882.7494,0.133160,13882.7494
2.182200e+00,5.416495e-01,3.901601e-05,3.901601e-02,13882.1571,0.133198,13882.1571
2.182300e+00,5.419136e-01,3.903670e-05,3.903670e-02,13881.5645,0.133235,13881.5645
2.182400e+00,5.421776e-01,3.905738e-05,3.905738e-02,13880.9714,0.133272,13880.9714
2.182500e+00,5.424415e-01,3.907807e-05,3.907807e-02,13880.3781,0.133310,13880.3781
2.182600e+00,5.427054e-01,3.909875e-05,3.909875e-02,13879.7844,0.133347,13879.7844
2.182700e+00,5.429693e-01,3.911943e-05,3.911943e-02,13879.1904,0.133384,13879.1904
2.182800e+00,5.432331e-01,3.914011e-05,3.914011e-02,13878.5960,0.133422,13878.5960
2.182900e+00,5.434968e-01,3.916079e-05,3.916079e-02,13878.0013,0.133459,13878.0013
2.183000e+00,5.437605e-01,3.918147e-05,3.918147e-02,13877.4062,0.133496,13877.4062
2.183100e+00,5.440241e-01,3.920215e-05,3.920215e-02,13876.8108,0.133534,13876.8108
2.183200e+00,5.442877e-01,3.922282e-05,3.922282e-02,13876.2151,0.133571,13876.2151
2.183300e+00,5.445512e-01,3.924350e-05,3.924350e-02,13875.6190,0.133609,13875.6190
2.183400e+00,5.448147e-01,3.926417e-05,3.926417e-02,13875.0226,0.133646,13875.0226
2.183500e+00,5.450781e-01,3.928484e-05,3.928484e-02,13874.4258,0.133684,13874.4258
2.183600e+00,5.453414e-01,3.930551e-05,3.930551e-02,13873.8287,0.133721,13873.8287
2.183700e+00,5.456048e-01,3.932618e-05,3.932618e-02,13873.2312,0.133759,13873.2312
2.183800e+00,5.458680e-01,3.934685e-05,3.934685e-02,13872.6334,0.133797,13872.6334
2.183900e+00,5.461312e-01,3.936752e-05,3.936752e-02,13872.0353,0.133834,13872.0353
2.184000e+00,5.463943e-01,3.938819e-05,3.938819e-02,13871.4368,0.133872,13871.4368
2.184100e+00,5.466574e-01,3.940885e-05,3.940885e-02,13870.8380,0.133910,13870.8380
2.184200e+00,5.469205e-01,3.942952e-05,3.942952e-02,13870.2388,0.133947,13870.2388
2.184300e+00,5.471835e-01,3.945018e-05,3.945018e-02,13869.6393,0.133985,13869.6393
2.184400e+00,5.474464e-01,3.947085e-05,3.947085e-02,13869.0394,0.134023,13869.0394
2.184500e+00,5.477093e-01,3.949151e-05,3.949151e-02,13868.4392,0.134060,13868.4392
2.184600e+00,5.479721e-01,3.951217e-05,3.951217e-02,13867.8387,0.134098,13867.8387
2.184700e+00,5.482348e-01,3.953283e-05,3.953283e-02,13867.2378,0.134136,13867.2378
2.184800e+00,5.484976e-01,3.955348e-05,3.955348e-02,13866.6366,0.134174,13866.6366
2.184900e+00,5.487602e-01,3.957414e-05,3.957414e-02,13866.0350,0.134212,13866.0350
2.185000e+00,5.490228e-01,3.959480e-05,3.959480e-02,13865.4331,0.134249,13865.4331
2.185100e+00,5.492854e-01,3.961545e-05,3.961545e-02,13864.8308,0.134287,13864.8308
2.185200e+00,5.495479e-01,3.963610e-05,3.963610e-02,13864.2282,0.134325,13864.2282
2.185300e+00,5.498103e-01,3.965676e-05,3.965676e-02,13863.6253,0.134363,13863.6253
2.185400e+00,5.500727e-01,3.967741e-05,3.967741e-02,13863.0220,0.134401,13863.0220
2.185500e+00,5.503350e-01,3.969806e-05,3.969806e-02,13862.4184,0.134439,13862.4184
2.185600e+00,5.505973e-01,3.971870e-05,3.971870e-02,13861.8144,0.134477,13861.8144
2.185700e+00,5.508595e-01,3.973935e-05,3.973935e-02,13861.2101,0.134515,13861.2101
2.185800e+00,5.511217e-01,3.976000e-05,3.976000e-02,13860.6055,0.134553,13860.6055
2.185900e+00,5.513838e-01,3.978064e-05,3.978064e-02,13860.0005,0.134591,13860.0005
2.186000e+00,5.516459e-01,3.980129e-05,3.980129e-02,13859.3951,0.134629,13859.3951
2.186100e+00,5.519079e-01,3.982193e-05,3.982193e-02,13858.7895,0.134667,13858.7895
2.186200e+00,5.521698e-01,3.984257e-05,3.984257e-02,13858.1834,0.134705,13858.1834
2.186300e+00,5.524317e-01,3.986321e-05,3.986321e-02,13857.5771,0.134744,13857.5771
2.186400e+00,5.526936e-01,3.988385e-05,3.988385e-02,13856.9704,0.134782,13856.9704
2.186500e+00,5.529554e-01,3.990449e-05,3.990449e-02,13856.3633,0.134820,13856.3633
2.186600e+00,5.532171e-01,3.992513e-05,3.992513e-02,13855.7559,0.134858,13855.7559
2.186700e+00,5.534788e-01,3.994576e-05,3.994576e-02,13855.1482,0.134896,13855.1482
2.186800e+00,5.537404e-01,3.996640e-05,3.996640e-02,13854.5401,0.134935,13854.5401
2.186900e+00,5.540020e-01,3.998703e-05,3.998703e-02,13853.9317,0.134973,13853.9317
2.187000e+00,5.542635e-01,4.000767e-05,4.000767e-02,13853.3229,0.135011,13853.3229
2.187100e+00,5.545249e-01,4.002830e-05,4.002830e-02,13852.7138,0.135049,13852.7138
2.187200e+00,5.547863e-01,4.004893e-05,4.004893e-02,13852.1044,0.135088,13852.1044
2.187300e+00,5.550477e-01,4.006956e-05,4.006956e-02,13851.4946,0.135126,13851.4946
2.187400e+00,5.553090e-01,4.009019e-05,4.009019e-02,13850.8844,0.135165,13850.8844
2.187500e+00,5.555702e-01,4.011081e-05,4.011081e-02,13850.2740,0.135203,13850.2740
2.187600e+00,5.558314e-01,4.013144e-05,4.013144e-02,13849.6631,0.135241,13849.6631
2.187700e+00,5.560926e-01,4.015206e-05,4.015206e-02,13849.0520,0.135280,13849.0520
2.187800e+00,5.563536e-01,4.017269e-05,4.017269e-02,13848.4405,0.135318,13848.4405
2.187900e+00,5.566146e-01,4.019331e-05,4.019331e-02,13847.8286,0.135357,13847.8286
2.188000e+00,5.568756e-01,4.021393e-05,4.021393e-02,13847.2164,0.135395,13847.2164
2.188100e+00,5.571365e-01,4.023455e-05,4.023455e-02,13846.6039,0.135434,13846.6039
2.188200e+00,5.573974e-01,4.025517e-05,4.025517e-02,13845.9910,0.135472,13845.9910
2.188300e+00,5.576582e-01,4.027579e-05,4.027579e-02,13845.3778,0.135511,13845.3778
2.188400e+00,5.579189e-01,4.029640e-05,4.029640e-02,13844.7643,0.135549,13844.7643
2.188500e+00,5.581796e-01,4.031702e-05,4.031702e-02,13844.1504,0.135588,13844.1504
2.188600e+00,5.584403e-01,4.033763e-05,4.033763e-02,13843.5361,0.135627,13843.5361
2.188700e+00,5.587008e-01,4.035825e-05,4.035825e-02,13842.9215,0.135665,13842.9215
2.188800e+00,5.589614e-01,4.037886e-05,4.037886e-02,13842.3066,0.135704,13842.3066
2.188900e+00,5.592218e-01,4.039947e-05,4.039947e-02,13841.6913,0.135743,13841.6913
2.189000e+00,5.594823e-01,4.042008e-05,4.042008e-02,13841.0757,0.135781,13841.0757
2.189100e+00,5.597426e-01,4.044069e-05,4.044069e-02,13840.4597,0.135820,13840.4597
2.189200e+00,5.600029e-01,4.046129e-05,4.046129e-02,13839.8434,0.135859,13839.8434
2.189300e+00,5.602632e-01,4.048190e-05,4.048190e-02,13839.2268,0.135898,13839.2268
2.189400e+00,5.605234e-01,4.050251e-05,4.050251e-02,13838.6098,0.135936,13838.6098
2.189500e+00,5.607835e-01,4.052311e-05,4.052311e-02,13837.9925,0.135975,13837.9925
2.189600e+00,5.610436e-01,4.054371e-05,4.054371e-02,13837.3748,0.136014,13837.3748
2.189700e+00,5.613036e-01,4.056431e-05,4.056431e-02,13836.7568,0.136053,13836.7568
2.189800e+00,5.615636e-01,4.058491e-05,4.058491e-02,13836.1384,0.136092,13836.1384
2.189900e+00,5.618235e-01,4.060551e-05,4.060551e-02,13835.5197,0.136131,13835.5197
2.190000e+00,5.620834e-01,4.062611e-05,4.062611e-02,13834.9007,0.136170,13834.9007
2.190100e+00,5.623432e-01,4.064671e-05,4.064671e-02,13834.2813,0.136209,13834.2813
2.190200e+00,5.626029e-01,4.066730e-05,4.066730e-02,13833.6616,0.136248,13833.6616
2.190300e+00,5.628626e-01,4.068790e-05,4.068790e-02,13833.0415,0.136287,13833.0415
2.190400e+00,5.631223e-01,4.070849e-05,4.070849e-02,13832.4211,0.136326,13832.4211
2.190500e+00,5.633819e-01,4.072909e-05,4.072909e-02,13831.8003,0.136365,13831.8003
2.190600e+00,5.636414e-01,4.074968e-05,4.074968e-02,13831.1792,0.136404,13831.1792
2.190700e+00,5.639009e-01,4.077027e-05,4.077027e-02,13830.5578,0.136443,13830.5578
2.190800e+00,5.641603e-01,4.079086e-05,4.079086e-02,13829.9360,0.136482,13829.9360
2.190900e+00,5.644196e-01,4.081144e-05,4.081144e-02,13829.3139,0.136521,13829.3139
2.191000e+00,5.646790e-01,4.083203e-05,4.083203e-02,13828.6914,0.136560,13828.6914
2.191100e+00,5.649382e-01,4.085261e-05,4.085261e-02,13828.0686,0.136599,13828.0686
2.191200e+00,5.651974e-01,4.087320e-05,4.087320e-02,13827.4455,0.136639,13827.4455
2.191300e+00,5.654565e-01,4.089378e-05,4.089378e-02,13826.8220,0.136678,13826.8220
2.191400e+00,5.657156e-01,4.091436e-05,4.091436e-02,13826.1981,0.136717,13826.1981
2.191500e+00,5.659746e-01,4.093494e-05,4.093494e-02,13825.5739,0.136756,13825.5739
2.191600e+00,5.662336e-01,4.095552e-05,4.095552e-02,13824.9494,0.136796,13824.9494
2.191700e+00,5.664925e-01,4.097610e-05,4.097610e-02,13824.3245,0.136835,13824.3245
2.191800e+00,5.667514e-01,4.099668e-05,4.099668e-02,13823.6993,0.136874,13823.6993
2.191900e+00,5.670102e-01,4.101725e-05,4.101725e-02,13823.0738,0.136914,13823.0738
2.192000e+00,5.672689e-01,4.103783e-05,4.103783e-02,13822.4479,0.136953,13822.4479
2.192100e+00,5.675276e-01,4.105840e-05,4.105840e-02,13821.8217,0.136992,13821.8217
2.192200e+00,5.677863e-01,4.107898e-05,4.107898e-02,13821.1951,0.137032,13821.1951
2.192300e+00,5.680449e-01,4.109955e-05,4.109955e-02,13820.5681,0.137071,13820.5681
2.192400e+00,5.683034e-01,4.112012e-05,4.112012e-02,13819.9409,0.137111,13819.9409
2.192500e+00,5.685619e-01,4.114069e-05,4.114069e-02,13819.3133,0.137150,13819.3133
2.192600e+00,5.688203e-01,4.116125e-05,4.116125e-02,13818.6853,0.137190,13818.6853
2.192700e+00,5.690786e-01,4.118182e-05,4.118182e-02,13818.0570,0.137229,13818.0570
2.192800e+00,5.693369e-01,4.120239e-05,4.120239e-02,13817.4284,0.137269,13817.4284
2.192900e+00,5.695952e-01,4.122295e-05,4.122295e-02,13816.7994,0.137308,13816.7994
2.193000e+00,5.698533e-01,4.124351e-05,4.124351e-02,13816.1701,0.137348,13816.1701
2.193100e+00,5.701115e-01,4.126408e-05,4.126408e-02,13815.5404,0.137387,13815.5404
2.193200e+00,5.703696e-01,4.128464e-05,4.128464e-02,13814.9104,0.137427,13814.9104
2.193300e+00,5.706276e-01,4.130520e-05,4.130520e-02,13814.2801,0.137467,13814.2801
2.193400e+00,5.708855e-01,4.132575e-05,4.132575e-02,13813.6494,0.137506,13813.6494
2.193500e+00,5.711434e-01,4.134631e-05,4.134631e-02,13813.0183,0.137546,13813.0183
2.193600e+00,5.714013e-01,4.136687e-05,4.136687e-02,13812.3870,0.137586,13812.3870
2.193700e+00,5.716591e-01,4.138742e-05,4.138742e-02,13811.7552,0.137625,13811.7552
2.193800e+00,5.719168e-01,4.140798e-05,4.140798e-02,13811.1232,0.137665,13811.1232
2.193900e+00,5.721745e-01,4.142853e-05,4.142853e-02,13810.4908,0.137705,13810.4908
2.194000e+00,5.724321e-01,4.144908e-05,4.144908e-02,13809.8580,0.137745,13809.8580
2.194100e+00,5.726897e-01,4.146963e-05,4.146963e-02,13809.2249,0.137785,13809.2249
2.194200e+00,5.729472e-01,4.149018e-05,4.149018e-02,13808.5915,0.137824,13808.5915
2.194300e+00,5.732047e-01,4.151073e-05,4.151073e-02,13807.9577,0.137864,13807.9577
2.194400e+00,5.734621e-01,4.153127e-05,4.153127e-02,13807.3236,0.137904,13807.3236
2.194500e+00,5.737194e-01,4.155182e-05,4.155182e-02,13806.6892,0.137944,13806.6892
2.194600e+00,5.739767e-01,4.157236e-05,4.157236e-02,13806.0544,0.137984,13806.0544
2.194700e+00,5.742339e-01,4.159291e-05,4.159291e-02,13805.4192,0.138024,13805.4192
2.194800e+00,5.744911e-01,4.161345e-05,4.161345e-02,13804.7837,0.138064,13804.7837
2.194900e+00,5.747482e-01,4.163399e-05,4.163399e-02,13804.1479,0.138104,13804.1479
2.195000e+00,5.750053e-01,4.165453e-05,4.165453e-02,13803.5117,0.138144,13803.5117
2.195100e+00,5.752623e-01,4.167507e-05,4.167507e-02,13802.8752,0.138184,13802.8752
2.195200e+00,5.755192e-01,4.169560e-05,4.169560e-02,13802.2383,0.138224,13802.2383
2.195300e+00,5.757761e-01,4.171614e-05,4.171614e-02,13801.6011,0.138264,13801.6011
2.195400e+00,5.760329e-01,4.173667e-05,4.173667e-02,13800.9636,0.138304,13800.9636
2.195500e+00,5.762897e-01,4.175721e-05,4.175721e-02,13800.3257,0.138344,13800.3257
2.195600e+00,5.765464e-01,4.177774e-05,4.177774e-02,13799.6875,0.138384,13799.6875
2.195700e+00,5.768031e-01,4.179827e-05,4.179827e-02,13799.0489,0.138425,13799.0489
2.195800e+00,5.770597e-01,4.181880e-05,4.181880e-02,13798.4100,0.138465,13798.4100
2.195900e+00,5.773162e-01,4.183933e-05,4.183933e-02,13797.7707,0.138505,13797.7707
2.196000e+00,5.775727e-01,4.185986e-05,4.185986e-02,13797.1311,0.138545,13797.1311
2.196100e+00,5.778291e-01,4.188038e-05,4.188038e-02,13796.4912,0.138585,13796.4912
2.196200e+00,5.780855e-01,4.190091e-05,4.190091e-02,13795.8509,0.138626,13795.8509
2.196300e+00,5.783418e-01,4.192143e-05,4.192143e-02,13795.2103,0.138666,13795.2103
2.196400e+00,5.785981e-01,4.194196e-05,4.194196e-02,13794.5693,0.138706,13794.5693
2.196500e+00,5.788543e-01,4.196248e-05,4.196248e-02,13793.9280,0.138747,13793.9280
2.196600e+00,5.791104e-01,4.198300e-05,4.198300e-02,13793.2864,0.138787,13793.2864
2.196700e+00,5.793665e-01,4.200352e-05,4.200352e-02,13792.6444,0.138827,13792.6444
2.196800e+00,5.796226e-01,4.202403e-05,4.202403e-02,13792.0020,0.138868,13792.0020
2.196900e+00,5.798785e-01,4.204455e-05,4.204455e-02,13791.3593,0.138908,13791.3593
2.197000e+00,5.801345e-01,4.206507e-05,4.206507e-02,13790.7163,0.138949,13790.7163
2.197100e+00,5.803903e-01,4.208558e-05,4.208558e-02,13790.0729,0.138989,13790.0729
2.197200e+00,5.806461e-01,4.210609e-05,4.210609e-02,13789.4292,0.139030,13789.4292
2.197300e+00,5.809019e-01,4.212661e-05,4.212661e-02,13788.7852,0.139070,13788.7852
2.197400e+00,5.811576e-01,4.214712e-05,4.214712e-02,13788.1408,0.139111,13788.1408
2.197500e+00,5.814132e-01,4.216763e-05,4.216763e-02,13787.4961,0.139151,13787.4961
2.197600e+00,5.816688e-01,4.218814e-05,4.218814e-02,13786.8510,0.139192,13786.8510
2.197700e+00,5.819243e-01,4.220864e-05,4.220864e-02,13786.2056,0.139232,13786.2056
2.197800e+00,5.821797e-01,4.222915e-05,4.222915e-02,13785.5598,0.139273,13785.5598
2.197900e+00,5.824351e-01,4.224965e-05,4.224965e-02,13784.9137,0.139314,13784.9137
2.198000e+00,5.826905e-01,4.227016e-05,4.227016e-02,13784.2672,0.139354,13784.2672
2.198100e+00,5.829458e-01,4.229066e-05,4.229066e-02,13783.6204,0.139395,13783.6204
2.198200e+00,5.832010e-01,4.231116e-05,4.231116e-02,13782.9733,0.139436,13782.9733
2.198300e+00,5.834562e-01,4.233166e-05,4.233166e-02,13782.3258,0.139476,13782.3258
2.198400e+00,5.837113e-01,4.235216e-05,4.235216e-02,13781.6780,0.139517,13781.6780
2.198500e+00,5.839663e-01,4.237266e-05,4.237266e-02,13781.0298,0.139558,13781.0298
2.198600e+00,5.842213e-01,4.239316e-05,4.239316e-02,13780.3813,0.139599,13780.3813
2.198700e+00,5.844763e-01,4.241365e-05,4.241365e-02,13779.7325,0.139639,13779.7325
2.198800e+00,5.847312e-01,4.243414e-05,4.243414e-02,13779.0833,0.139680,13779.0833
2.198900e+00,5.849860e-01,4.245464e-05,4.245464e-02,13778.4338,0.139721,13778.4338
2.199000e+00,5.852408e-01,4.247513e-05,4.247513e-02,13777.7839,0.139762,13777.7839
2.199100e+00,5.854955e-01,4.249562e-05,4.249562e-02,13777.1337,0.139803,13777.1337
2.199200e+00,5.857501e-01,4.251611e-05,4.251611e-02,13776.4831,0.139844,13776.4831
2.199300e+00,5.860047e-01,4.253660e-05,4.253660e-02,13775.8322,0.139885,13775.8322
2.199400e+00,5.862592e-01,4.255708e-05,4.255708e-02,13775.1810,0.139926,13775.1810
2.199500e+00,5.865137e-01,4.257757e-05,4.257757e-02,13774.5294,0.139967,13774.5294
2.199600e+00,5.867681e-01,4.259805e-05,4.259805e-02,13773.8775,0.140008,13773.8775
2.199700e+00,5.870225e-01,4.261854e-05,4.261854e-02,13773.2252,0.140049,13773.2252
2.199800e+00,5.872768e-01,4.263902e-05,4.263902e-02,13772.5726,0.140090,13772.5726
2.199900e+00,5.875311e-01,4.265950e-05,4.265950e-02,13771.9196,0.140131,13771.9196
2.200000e+00,5.877853e-01,4.267998e-05,4.267998e-02,13771.2663,0.140172,13771.2663
2.200100e+00,5.880394e-01,4.270046e-05,4.270046e-02,13770.6127,0.140213,13770.6127
2.200200e+00,5.882935e-01,4.272094e-05,4.272094e-02,13769.9587,0.140254,13769.9587
