voltage_V,current_mA
0.643215,0.047232
0.643456,0.047252
0.643696,0.047272
0.643937,0.047292
0.644177,0.047312
0.644417,0.047333
0.644657,0.047353
0.644898,0.047373
0.645138,0.047393
0.645378,0.047413
0.645618,0.047433
0.645858,0.047454
0.646097,0.047474
0.646337,0.047494
0.646577,0.047514
0.646816,0.047534
0.647056,0.047555
0.647295,0.047575
0.647535,0.047595
0.647774,0.047615
0.648014,0.047635
0.648253,0.047655
0.648492,0.047676
0.648731,0.047696
0.648970,0.047716
0.649209,0.047736
0.649448,0.047756
0.649687,0.047776
0.649926,0.047796
0.650164,0.047817
0.650403,0.047837
0.650642,0.047857
0.650880,0.047877
0.651119,0.047897
0.651357,0.047917
0.651595,0.047938
0.651834,0.047958
0.652072,0.047978
0.652310,0.047998
0.652548,0.048018
0.652786,0.048038
0.653024,0.048058
0.653262,0.048079
0.653500,0.048099
0.653738,0.048119
0.653975,0.048139
0.654213,0.048159
0.654451,0.048179
0.654688,0.048199
0.654925,0.048219
0.655163,0.048240
0.655400,0.048260
0.655637,0.048280
0.655875,0.048300
0.656112,0.048320
0.656349,0.048340
0.656586,0.048360
0.656823,0.048380
0.657060,0.048401
0.657296,0.048421
0.657533,0.048441
0.657770,0.048461
0.658006,0.048481
0.658243,0.048501
0.658479,0.048521
0.658716,0.048541
0.658952,0.048561
0.659188,0.048582
0.659425,0.048602
0.659661,0.048622
0.659897,0.048642
0.660133,0.048662
0.660369,0.048682
0.660605,0.048702
0.660840,0.048722
0.661076,0.048742
0.661312,0.048762
0.661547,0.048783
0.661783,0.048803
0.662019,0.048823
0.662254,0.048843
0.662489,0.048863
0.662725,0.048883
0.662960,0.048903
0.663195,0.048923
0.663430,0.048943
0.663665,0.048963
0.663900,0.048983
0.664135,0.049003
0.664370,0.049024
0.664605,0.049044
0.664839,0.049064
0.665074,0.049084
0.665309,0.049104
0.665543,0.049124
0.665777,0.049144
0.666012,0.049164
0.666246,0.049184
0.666480,0.049204
0.666715,0.049224
0.666949,0.049244
0.667183,0.049264
0.667417,0.049284
0.667651,0.049304
0.667885,0.049324
0.668118,0.049345
0.668352,0.049365
0.668586,0.049385
0.668819,0.049405
0.669053,0.049425
0.669286,0.049445
0.669520,0.049465
0.669753,0.049485
0.669986,0.049505
0.670219,0.049525
0.670453,0.049545
0.670686,0.049565
0.670919,0.049585
0.671151,0.049605
0.671384,0.049625
0.671617,0.049645
0.671850,0.049665
0.672083,0.049685
0.672315,0.049705
0.672548,0.049725
0.672780,0.049745
0.673013,0.049765
0.673245,0.049785
0.673477,0.049805
0.673709,0.049825
0.673941,0.049845
0.674173,0.049865
0.674405,0.049885
0.674637,0.049905
0.674869,0.049925
0.675101,0.049945
0.675333,0.049965
0.675564,0.049986
0.675796,0.050006
0.676028,0.050026
0.676259,0.050046
0.676490,0.050066
0.676722,0.050086
0.676953,0.050106
0.677184,0.050126
0.677415,0.050146
0.677646,0.050166
0.677877,0.050186
0.678108,0.050206
0.678339,0.050225
0.678570,0.050245
0.678801,0.050265
0.679031,0.050285
0.679262,0.050305
0.679493,0.050325
0.679723,0.050345
0.679953,0.050365
0.680184,0.050385
0.680414,0.050405
0.680644,0.050425
0.680874,0.050445
0.681104,0.050465
0.681334,0.050485
0.681564,0.050505
0.681794,0.050525
0.682024,0.050545
0.682254,0.050565
0.682483,0.050585
0.682713,0.050605
0.682942,0.050625
0.683172,0.050645
0.683401,0.050665
0.683631,0.050685
0.683860,0.050705
0.684089,0.050725
0.684318,0.050745
0.684547,0.050765
0.684776,0.050785
0.685005,0.050805
0.685234,0.050825
0.685463,0.050845
0.685691,0.050865
0.685920,0.050884
0.686149,0.050904
0.686377,0.050924
0.686605,0.050944
0.686834,0.050964
0.687062,0.050984
0.687290,0.051004
0.687519,0.051024
0.687747,0.051044
0.687975,0.051064
0.688203,0.051084
0.688431,0.051104
0.688658,0.051124
0.688886,0.051144
0.689114,0.051164
0.689341,0.051183
0.689569,0.051203
0.689796,0.051223
0.690024,0.051243
0.690251,0.051263
0.690479,0.051283
0.690706,0.051303
0.690933,0.051323
0.691160,0.051343
0.691387,0.051363
0.691614,0.051383
0.691841,0.051403
0.692068,0.051422
0.692294,0.051442
0.692521,0.051462
0.692748,0.051482
0.692974,0.051502
0.693201,0.051522
0.693427,0.051542
0.693653,0.051562
0.693880,0.051582
0.694106,0.051602
0.694332,0.051621
0.694558,0.051641
0.694784,0.051661
0.695010,0.051681
0.695236,0.051701
0.695461,0.051721
0.695687,0.051741
0.695913,0.051761
0.696138,0.051781
0.696364,0.051800
0.696589,0.051820
0.696815,0.051840
0.697040,0.051860
0.697265,0.051880
0.697490,0.051900
0.697715,0.051920
0.697940,0.051940
0.698165,0.051959
0.698390,0.051979
0.698615,0.051999
0.698840,0.052019
0.699065,0.052039
0.699289,0.052059
0.699514,0.052079
0.699738,0.052098
0.699963,0.052118
0.700187,0.052138
0.700411,0.052158
0.700635,0.052178
0.700859,0.052198
0.701084,0.052218
0.701308,0.052237
0.701531,0.052257
0.701755,0.052277
0.701979,0.052297
0.702203,0.052317
0.702426,0.052337
0.702650,0.052356
0.702873,0.052376
0.703097,0.052396
0.703320,0.052416
0.703544,0.052436
0.703767,0.052456
0.703990,0.052475
0.704213,0.052495
0.704436,0.052515
0.704659,0.052535
0.704882,0.052555
0.705105,0.052575
0.705327,0.052594
0.705550,0.052614
0.705773,0.052634
0.705995,0.052654
0.706218,0.052674
0.706440,0.052694
0.706662,0.052713
0.706885,0.052733
0.707107,0.052753
0.707329,0.052773
0.707551,0.052793
0.707773,0.052812
0.707995,0.052832
0.708217,0.052852
0.708438,0.052872
0.708660,0.052892
0.708882,0.052911
0.709103,0.052931
0.709325,0.052951
0.709546,0.052971
0.709767,0.052991
0.709989,0.053010
0.710210,0.053030
0.710431,0.053050
0.710652,0.053070
0.710873,0.053090
0.711094,0.053109
0.711315,0.053129
0.711536,0.053149
0.711756,0.053169
0.711977,0.053188
0.712198,0.053208
0.712418,0.053228
0.712639,0.053248
0.712859,0.053268
0.713079,0.053287
0.713299,0.053307
0.713520,0.053327
0.713740,0.053347
0.713960,0.053366
0.714180,0.053386
0.714399,0.053406
0.714619,0.053426
0.714839,0.053445
0.715059,0.053465
0.715278,0.053485
0.715498,0.053505
0.715717,0.053524
0.715936,0.053544
0.716156,0.053564
0.716375,0.053584
0.716594,0.053603
0.716813,0.053623
0.717032,0.053643
0.717251,0.053663
0.717470,0.053682
0.717689,0.053702
0.717908,0.053722
0.718126,0.053742
0.718345,0.053761
0.718563,0.053781
0.718782,0.053801
0.719000,0.053821
0.719219,0.053840
0.719437,0.053860
0.719655,0.053880
0.719873,0.053899
0.720091,0.053919
0.720309,0.053939
0.720527,0.053959
0.720745,0.053978
0.720962,0.053998
0.721180,0.054018
0.721398,0.054037
0.721615,0.054057
0.721833,0.054077
0.722050,0.054097
0.722267,0.054116
0.722485,0.054136
0.722702,0.054156
0.722919,0.054175
0.723136,0.054195
0.723353,0.054215
0.723570,0.054235
0.723787,0.054254
0.724003,0.054274
0.724220,0.054294
0.724437,0.054313
0.724653,0.054333
0.724870,0.054353
0.725086,0.054372
0.725302,0.054392
0.725519,0.054412
0.725735,0.054431
0.725951,0.054451
0.726167,0.054471
0.726383,0.054491
0.726599,0.054510
0.726814,0.054530
0.727030,0.054550
0.727246,0.054569
0.727461,0.054589
0.727677,0.054609
0.727892,0.054628
0.728108,0.054648
0.728323,0.054668
0.728538,0.054687
0.728754,0.054707
0.728969,0.054727
0.729184,0.054746
0.729399,0.054766
0.729613,0.054786
0.729828,0.054805
0.730043,0.054825
0.730258,0.054844
0.730472,0.054864
0.730687,0.054884
0.730901,0.054903
0.731116,0.054923
0.731330,0.054943
0.731544,0.054962
0.731758,0.054982
0.731972,0.055002
0.732186,0.055021
0.732400,0.055041
0.732614,0.055061
0.732828,0.055080
0.733042,0.055100
0.733255,0.055119
0.733469,0.055139
0.733682,0.055159
0.733896,0.055178
0.734109,0.055198
0.734323,0.055218
0.734536,0.055237
0.734749,0.055257
0.734962,0.055276
0.735175,0.055296
0.735388,0.055316
0.735601,0.055335
0.735813,0.055355
0.736026,0.055375
0.736239,0.055394
0.736451,0.055414
0.736664,0.055433
0.736876,0.055453
0.737089,0.055473
0.737301,0.055492
0.737513,0.055512
0.737725,0.055531
0.737937,0.055551
0.738149,0.055571
0.738361,0.055590
0.738573,0.055610
0.738785,0.055629
0.738996,0.055649
0.739208,0.055669
0.739420,0.055688
0.739631,0.055708
0.739842,0.055727
0.740054,0.055747
0.740265,0.055766
0.740476,0.055786
0.740687,0.055806
0.740898,0.055825
0.741109,0.055845
0.741320,0.055864
0.741531,0.055884
0.741742,0.055903
0.741952,0.055923
0.742163,0.055943
0.742374,0.055962
0.742584,0.055982
0.742794,0.056001
0.743005,0.056021
0.743215,0.056040
0.743425,0.056060
0.743635,0.056080
0.743845,0.056099
0.744055,0.056119
0.744265,0.056138
0.744475,0.056158
0.744684,0.056177
0.744894,0.056197
0.745104,0.056216
0.745313,0.056236
0.745523,0.056255
0.745732,0.056275
0.745941,0.056295
0.746150,0.056314
0.746359,0.056334
0.746569,0.056353
0.746777,0.056373
0.746986,0.056392
0.747195,0.056412
0.747404,0.056431
0.747613,0.056451
0.747821,0.056470
0.748030,0.056490
0.748238,0.056509
0.748447,0.056529
0.748655,0.056548
0.748863,0.056568
0.749071,0.056587
0.749279,0.056607
0.749487,0.056626
0.749695,0.056646
0.749903,0.056665
0.750111,0.056685
0.750319,0.056704
0.750526,0.056724
0.750734,0.056743
0.750942,0.056763
0.751149,0.056782
0.751356,0.056802
0.751564,0.056821
0.751771,0.056841
0.751978,0.056860
0.752185,0.056880
0.752392,0.056899
0.752599,0.056919
0.752806,0.056938
0.753012,0.056958
0.753219,0.056977
0.753426,0.056997
0.753632,0.057016
0.753839,0.057036
0.754045,0.057055
0.754251,0.057075
0.754458,0.057094
0.754664,0.057114
0.754870,0.057133
0.755076,0.057153
0.755282,0.057172
0.755488,0.057192
0.755693,0.057211
0.755899,0.057231
0.756105,0.057250
0.756310,0.057269
0.756516,0.057289
0.756721,0.057308
0.756927,0.057328
0.757132,0.057347
0.757337,0.057367
0.757542,0.057386
0.757747,0.057406
0.757952,0.057425
0.758157,0.057445
0.758362,0.057464
0.758567,0.057483
0.758771,0.057503
0.758976,0.057522
0.759180,0.057542
0.759385,0.057561
0.759589,0.057581
0.759794,0.057600
0.759998,0.057619
0.760202,0.057639
0.760406,0.057658
0.760610,0.057678
0.760814,0.057697
0.761018,0.057717
0.761221,0.057736
0.761425,0.057755
0.761629,0.057775
0.761832,0.057794
0.762036,0.057814
0.762239,0.057833
0.762443,0.057853
0.762646,0.057872
0.762849,0.057891
0.763052,0.057911
0.763255,0.057930
0.763458,0.057950
0.763661,0.057969
0.763864,0.057988
0.764066,0.058008
0.764269,0.058027
0.764472,0.058047
0.764674,0.058066
0.764876,0.058085
0.765079,0.058105
0.765281,0.058124
0.765483,0.058143
0.765685,0.058163
0.765887,0.058182
0.766089,0.058202
0.766291,0.058221
0.766493,0.058240
0.766695,0.058260
0.766896,0.058279
0.767098,0.058299
0.767299,0.058318
0.767501,0.058337
0.767702,0.058357
0.767904,0.058376
0.768105,0.058395
0.768306,0.058415
0.768507,0.058434
0.768708,0.058453
0.768909,0.058473
0.769110,0.058492
0.769310,0.058512
0.769511,0.058531
0.769712,0.058550
0.769912,0.058570
0.770113,0.058589
0.770313,0.058608
0.770513,0.058628
0.770713,0.058647
0.770914,0.058666
0.771114,0.058686
0.771314,0.058705
0.771514,0.058724
0.771713,0.058744
0.771913,0.058763
0.772113,0.058782
0.772312,0.058802
0.772512,0.058821
0.772711,0.058840
0.772911,0.058860
0.773110,0.058879
0.773309,0.058898
0.773508,0.058918
0.773708,0.058937
0.773907,0.058956
0.774105,0.058976
0.774304,0.058995
0.774503,0.059014
0.774702,0.059034
0.774900,0.059053
0.775099,0.059072
0.775297,0.059091
0.775496,0.059111
0.775694,0.059130
0.775892,0.059149
0.776090,0.059169
0.776289,0.059188
0.776487,0.059207
0.776684,0.059227
0.776882,0.059246
0.777080,0.059265
0.777278,0.059284
0.777475,0.059304
0.777673,0.059323
0.777870,0.059342
0.778068,0.059362
0.778265,0.059381
0.778462,0.059400
0.778659,0.059419
0.778857,0.059439
0.779054,0.059458
0.779250,0.059477
0.779447,0.059497
0.779644,0.059516
0.779841,0.059535
0.780037,0.059554
0.780234,0.059574
0.780430,0.059593
0.780627,0.059612
0.780823,0.059631
0.781019,0.059651
0.781215,0.059670
0.781412,0.059689
0.781608,0.059708
0.781803,0.059728
0.781999,0.059747
0.782195,0.059766
0.782391,0.059785
0.782586,0.059805
0.782782,0.059824
0.782977,0.059843
0.783173,0.059862
0.783368,0.059882
0.783563,0.059901
0.783758,0.059920
0.783954,0.059939
0.784149,0.059959
0.784343,0.059978
0.784538,0.059997
0.784733,0.060016
0.784928,0.060036
0.785122,0.060055
0.785317,0.060074
0.785511,0.060093
0.785706,0.060112
0.785900,0.060132
0.786094,0.060151
0.786288,0.060170
0.786482,0.060189
0.786676,0.060209
0.786870,0.060228
0.787064,0.060247
0.787258,0.060266
0.787452,0.060285
0.787645,0.060305
0.787839,0.060324
0.788032,0.060343
0.788226,0.060362
0.788419,0.060381
0.788612,0.060401
0.788805,0.060420
0.788998,0.060439
0.789191,0.060458
0.789384,0.060477
0.789577,0.060496
0.789770,0.060516
0.789962,0.060535
0.790155,0.060554
0.790348,0.060573
0.790540,0.060592
0.790732,0.060612
0.790925,0.060631
0.791117,0.060650
0.791309,0.060669
0.791501,0.060688
0.791693,0.060707
0.791885,0.060727
0.792077,0.060746
0.792268,0.060765
0.792460,0.060784
0.792652,0.060803
0.792843,0.060822
0.793034,0.060842
0.793226,0.060861
0.793417,0.060880
0.793608,0.060899
0.793799,0.060918
0.793990,0.060937
0.794181,0.060956
0.794372,0.060976
0.794563,0.060995
0.794754,0.061014
0.794944,0.061033
0.795135,0.061052
0.795325,0.061071
0.795516,0.061090
0.795706,0.061110
0.795896,0.061129
0.796087,0.061148
0.796277,0.061167
0.796467,0.061186
0.796657,0.061205
0.796846,0.061224
0.797036,0.061243
0.797226,0.061263
0.797415,0.061282
0.797605,0.061301
0.797794,0.061320
0.797984,0.061339
0.798173,0.061358
0.798362,0.061377
0.798551,0.061396
0.798741,0.061415
0.798930,0.061435
0.799118,0.061454
0.799307,0.061473
0.799496,0.061492
0.799685,0.061511
0.799873,0.061530
0.800062,0.061549
0.800250,0.061568
0.800439,0.061587
0.800627,0.061606
0.800815,0.061625
0.801003,0.061645
0.801191,0.061664
0.801379,0.061683
0.801567,0.061702
0.801755,0.061721
0.801943,0.061740
0.802130,0.061759
0.802318,0.061778
0.802505,0.061797
0.802693,0.061816
0.802880,0.061835
0.803067,0.061854
0.803254,0.061873
0.803441,0.061892
0.803628,0.061912
0.803815,0.061931
0.804002,0.061950
0.804189,0.061969
0.804376,0.061988
0.804562,0.062007
0.804749,0.062026
0.804935,0.062045
0.805122,0.062064
0.805308,0.062083
0.805494,0.062102
0.805680,0.062121
0.805866,0.062140
0.806052,0.062159
0.806238,0.062178
0.806424,0.062197
0.806610,0.062216
0.806795,0.062235
0.806981,0.062254
0.807166,0.062273
0.807352,0.062292
0.807537,0.062311
0.807722,0.062330
0.807908,0.062349
0.808093,0.062368
0.808278,0.062387
0.808463,0.062406
0.808648,0.062425
0.808832,0.062445
0.809017,0.062464
0.809202,0.062483
0.809386,0.062502
0.809571,0.062521
0.809755,0.062540
0.809939,0.062559
0.810124,0.062578
0.810308,0.062597
0.810492,0.062616
0.810676,0.062635
0.810860,0.062654
0.811043,0.062673
0.811227,0.062691
0.811411,0.062710
0.811594,0.062729
0.811778,0.062748
0.811961,0.062767
0.812145,0.062786
0.812328,0.062805
0.812511,0.062824
0.812694,0.062843
0.812877,0.062862
0.813060,0.062881
0.813243,0.062900
0.813426,0.062919
0.813608,0.062938
0.813791,0.062957
0.813974,0.062976
0.814156,0.062995
0.814338,0.063014
0.814521,0.063033
0.814703,0.063052
0.814885,0.063071
0.815067,0.063090
0.815249,0.063109
0.815431,0.063128
0.815613,0.063147
0.815795,0.063166
0.815976,0.063185
0.816158,0.063204
0.816339,0.063222
0.816521,0.063241
0.816702,0.063260
0.816883,0.063279
0.817064,0.063298
0.817245,0.063317
0.817426,0.063336
0.817607,0.063355
0.817788,0.063374
0.817969,0.063393
0.818150,0.063412
0.818330,0.063431
0.818511,0.063450
0.818691,0.063468
0.818872,0.063487
0.819052,0.063506
0.819232,0.063525
0.819412,0.063544
0.819592,0.063563
0.819772,0.063582
0.819952,0.063601
0.820132,0.063620
0.820312,0.063639
0.820491,0.063658
0.820671,0.063676
0.820850,0.063695
0.821030,0.063714
0.821209,0.063733
0.821388,0.063752
0.821567,0.063771
0.821746,0.063790
0.821925,0.063809
0.822104,0.063828
0.822283,0.063846
0.822462,0.063865
0.822641,0.063884
0.822819,0.063903
0.822998,0.063922
0.823176,0.063941
0.823354,0.063960
0.823533,0.063979
0.823711,0.063997
0.823889,0.064016
0.824067,0.064035
0.824245,0.064054
0.824423,0.064073
0.824600,0.064092
0.824778,0.064111
0.824956,0.064129
0.825133,0.064148
0.825311,0.064167
0.825488,0.064186
0.825665,0.064205
0.825842,0.064224
0.826020,0.064242
0.826197,0.064261
0.826374,0.064280
0.826550,0.064299
0.826727,0.064318
0.826904,0.064337
0.827081,0.064355
0.827257,0.064374
0.827434,0.064393
0.827610,0.064412
0.827786,0.064431
0.827962,0.064450
0.828139,0.064468
0.828315,0.064487
0.828491,0.064506
0.828667,0.064525
0.828842,0.064544
0.829018,0.064563
0.829194,0.064581
0.829369,0.064600
0.829545,0.064619
0.829720,0.064638
0.829895,0.064657
0.830071,0.064675
0.830246,0.064694
0.830421,0.064713
0.830596,0.064732
0.830771,0.064751
0.830946,0.064769
0.831120,0.064788
0.831295,0.064807
0.831470,0.064826
0.831644,0.064844
0.831819,0.064863
0.831993,0.064882
0.832167,0.064901
0.832341,0.064920
0.832515,0.064938
0.832689,0.064957
0.832863,0.064976
0.833037,0.064995
0.833211,0.065013
0.833385,0.065032
0.833558,0.065051
0.833732,0.065070
0.833905,0.065088
0.834078,0.065107
0.834252,0.065126
0.834425,0.065145
0.834598,0.065164
0.834771,0.065182
0.834944,0.065201
0.835117,0.065220
0.835290,0.065238
0.835462,0.065257
0.835635,0.065276
0.835807,0.065295
0.835980,0.065313
0.836152,0.065332
0.836324,0.065351
0.836497,0.065370
0.836669,0.065388
0.836841,0.065407
0.837013,0.065426
0.837185,0.065445
0.837356,0.065463
0.837528,0.065482
0.837700,0.065501
0.837871,0.065519
0.838043,0.065538
0.838214,0.065557
0.838385,0.065576
0.838556,0.065594
0.838728,0.065613
0.838899,0.065632
0.839070,0.065650
0.839240,0.065669
0.839411,0.065688
0.839582,0.065707
0.839753,0.065725
0.839923,0.065744
0.840094,0.065763
0.840264,0.065781
0.840434,0.065800
0.840604,0.065819
0.840775,0.065837
0.840945,0.065856
0.841115,0.065875
0.841284,0.065893
0.841454,0.065912
0.841624,0.065931
0.841794,0.065949
0.841963,0.065968
0.842133,0.065987
0.842302,0.066005
0.842471,0.066024
0.842640,0.066043
0.842810,0.066061
0.842979,0.066080
0.843148,0.066099
0.843316,0.066117
0.843485,0.066136
0.843654,0.066155
0.843823,0.066173
0.843991,0.066192
0.844160,0.066211
0.844328,0.066229
0.844496,0.066248
0.844664,0.066267
0.844833,0.066285
0.845001,0.066304
0.845169,0.066323
0.845336,0.066341
0.845504,0.066360
0.845672,0.066378
0.845840,0.066397
0.846007,0.066416
0.846175,0.066434
0.846342,0.066453
0.846509,0.066472
0.846676,0.066490
0.846844,0.066509
0.847011,0.066527
0.847178,0.066546
0.847344,0.066565
0.847511,0.066583
0.847678,0.066602
0.847845,0.066620
0.848011,0.066639
0.848178,0.066658
0.848344,0.066676
0.848510,0.066695
0.848676,0.066713
0.848843,0.066732
0.849009,0.066751
0.849175,0.066769
0.849340,0.066788
0.849506,0.066806
0.849672,0.066825
0.849838,0.066844
0.850003,0.066862
0.850168,0.066881
0.850334,0.066899
0.850499,0.066918
0.850664,0.066937
0.850829,0.066955
0.850994,0.066974
0.851159,0.066992
0.851324,0.067011
0.851489,0.067029
0.851654,0.067048
0.851818,0.067066
0.851983,0.067085
0.852147,0.067104
0.852312,0.067122
0.852476,0.067141
0.852640,0.067159
0.852804,0.067178
0.852968,0.067196
0.853132,0.067215
0.853296,0.067233
0.853460,0.067252
0.853624,0.067271
0.853787,0.067289
0.853951,0.067308
0.854114,0.067326
0.854277,0.067345
0.854441,0.067363
0.854604,0.067382
0.854767,0.067400
0.854930,0.067419
0.855093,0.067437
0.855256,0.067456
0.855419,0.067474
0.855581,0.067493
0.855744,0.067511
0.855906,0.067530
0.856069,0.067548
0.856231,0.067567
0.856393,0.067585
0.856555,0.067604
0.856718,0.067622
0.856880,0.067641
0.857041,0.067659
0.857203,0.067678
0.857365,0.067696
0.857527,0.067715
0.857688,0.067733
0.857850,0.067752
0.858011,0.067770
0.858172,0.067789
0.858334,0.067807
0.858495,0.067826
0.858656,0.067844
0.858817,0.067863
0.858978,0.067881
0.859139,0.067900
0.859299,0.067918
0.859460,0.067937
0.859621,0.067955
0.859781,0.067974
0.859941,0.067992
0.860102,0.068011
0.860262,0.068029
0.860422,0.068047
0.860582,0.068066
0.860742,0.068084
0.860902,0.068103
0.861062,0.068121
0.861221,0.068140
0.861381,0.068158
0.861541,0.068177
0.861700,0.068195
0.861859,0.068214
0.862019,0.068232
0.862178,0.068250
0.862337,0.068269
0.862496,0.068287
0.862655,0.068306
0.862814,0.068324
0.862973,0.068343
0.863131,0.068361
0.863290,0.068379
0.863448,0.068398
0.863607,0.068416
0.863765,0.068435
0.863923,0.068453
0.864082,0.068472
0.864240,0.068490
0.864398,0.068508
0.864556,0.068527
0.864713,0.068545
0.864871,0.068564
0.865029,0.068582
0.865186,0.068600
0.865344,0.068619
0.865501,0.068637
0.865659,0.068656
0.865816,0.068674
0.865973,0.068692
0.866130,0.068711
0.866287,0.068729
0.866444,0.068748
0.866601,0.068766
0.866758,0.068784
0.866914,0.068803
0.867071,0.068821
0.867227,0.068839
0.867384,0.068858
0.867540,0.068876
0.867696,0.068895
0.867852,0.068913
0.868008,0.068931
0.868164,0.068950
0.868320,0.068968
0.868476,0.068986
0.868632,0.069005
0.868787,0.069023
0.868943,0.069041
0.869098,0.069060
0.869253,0.069078
0.869409,0.069096
0.869564,0.069115
0.869719,0.069133
0.869874,0.069151
0.870029,0.069170
0.870184,0.069188
0.870339,0.069206
0.870493,0.069225
0.870648,0.069243
0.870802,0.069261
0.870957,0.069280
0.871111,0.069298
0.871265,0.069316
0.871419,0.069335
0.871573,0.069353
0.871727,0.069371
0.871881,0.069390
0.872035,0.069408
0.872189,0.069426
0.872342,0.069445
0.872496,0.069463
0.872649,0.069481
0.872803,0.069500
0.872956,0.069518
0.873109,0.069536
0.873262,0.069555
0.873415,0.069573
0.873568,0.069591
0.873721,0.069609
0.873874,0.069628
0.874027,0.069646
0.874179,0.069664
0.874332,0.069683
0.874484,0.069701
0.874637,0.069719
0.874789,0.069737
0.874941,0.069756
0.875093,0.069774
0.875245,0.069792
0.875397,0.069810
0.875549,0.069829
0.875701,0.069847
0.875852,0.069865
0.876004,0.069884
0.876155,0.069902
0.876307,0.069920
0.876458,0.069938
0.876609,0.069957
0.876760,0.069975
0.876911,0.069993
0.877062,0.070011
0.877213,0.070030
0.877364,0.070048
0.877515,0.070066
0.877665,0.070084
0.877816,0.070103
0.877966,0.070121
0.878117,0.070139
0.878267,0.070157
0.878417,0.070175
0.878567,0.070194
0.878717,0.070212
0.878867,0.070230
0.879017,0.070248
0.879167,0.070267
0.879316,0.070285
0.879466,0.070303
0.879615,0.070321
0.879765,0.070339
0.879914,0.070358
0.880063,0.070376
0.880212,0.070394
0.880361,0.070412
0.880510,0.070430
0.880659,0.070449
0.880808,0.070467
0.880957,0.070485
0.881105,0.070503
0.881254,0.070521
0.881402,0.070540
0.881551,0.070558
0.881699,0.070576
0.881847,0.070594
0.881995,0.070612
0.882143,0.070631
0.882291,0.070649
0.882439,0.070667
0.882587,0.070685
0.882734,0.070703
0.882882,0.070721
0.883030,0.070740
0.883177,0.070758
0.883324,0.070776
0.883471,0.070794
0.883619,0.070812
0.883766,0.070830
0.883913,0.070849
0.884059,0.070867
0.884206,0.070885
0.884353,0.070903
0.884500,0.070921
0.884646,0.070939
0.884793,0.070957
0.884939,0.070976
0.885085,0.070994
0.885231,0.071012
0.885377,0.071030
0.885523,0.071048
0.885669,0.071066
0.885815,0.071084
0.885961,0.071102
0.886107,0.071121
0.886252,0.071139
0.886398,0.071157
0.886543,0.071175
0.886688,0.071193
0.886833,0.071211
0.886979,0.071229
0.887124,0.071247
0.887269,0.071266
0.887413,0.071284
0.887558,0.071302
0.887703,0.071320
0.887848,0.071338
0.887992,0.071356
0.888136,0.071374
0.888281,0.071392
0.888425,0.071410
0.888569,0.071428
0.888713,0.071446
0.888857,0.071465
0.889001,0.071483
0.889145,0.071501
0.889289,0.071519
0.889432,0.071537
0.889576,0.071555
0.889719,0.071573
0.889863,0.071591
0.890006,0.071609
0.890149,0.071627
0.890292,0.071645
0.890435,0.071663
0.890578,0.071681
0.890721,0.071699
0.890864,0.071718
0.891007,0.071736
0.891149,0.071754
0.891292,0.071772
0.891434,0.071790
0.891576,0.071808
0.891719,0.071826
0.891861,0.071844
0.892003,0.071862
0.892145,0.071880
0.892287,0.071898
0.892428,0.071916
0.892570,0.071934
0.892712,0.071952
0.892853,0.071970
0.892995,0.071988
0.893136,0.072006
0.893277,0.072024
0.893418,0.072042
0.893560,0.072060
0.893701,0.072078
0.893841,0.072096
0.893982,0.072114
0.894123,0.072132
0.894264,0.072150
0.894404,0.072168
0.894545,0.072186
0.894685,0.072204
0.894825,0.072222
0.894966,0.072240
0.895106,0.072258
0.895246,0.072276
0.895386,0.072294
0.895525,0.072312
0.895665,0.072330
0.895805,0.072348
0.895944,0.072366
0.896084,0.072384
0.896223,0.072402
0.896363,0.072420
0.896502,0.072438
0.896641,0.072456
0.896780,0.072474
0.896919,0.072492
0.897058,0.072510
0.897197,0.072528
0.897335,0.072546
0.897474,0.072564
0.897613,0.072582
0.897751,0.072600
0.897889,0.072618
0.898028,0.072636
0.898166,0.072654
0.898304,0.072672
0.898442,0.072689
0.898580,0.072707
0.898718,0.072725
0.898855,0.072743
0.898993,0.072761
0.899130,0.072779
0.899268,0.072797
0.899405,0.072815
0.899543,0.072833
0.899680,0.072851
0.899817,0.072869
0.899954,0.072887
0.900091,0.072905
0.900228,0.072923
0.900364,0.072940
0.900501,0.072958
0.900638,0.072976
0.900774,0.072994
0.900910,0.073012
0.901047,0.073030
0.901183,0.073048
0.901319,0.073066
0.901455,0.073084
0.901591,0.073102
0.901727,0.073119
0.901863,0.073137
0.901998,0.073155
0.902134,0.073173
0.902269,0.073191
0.902405,0.073209
0.902540,0.073227
0.902675,0.073245
0.902811,0.073263
0.902946,0.073280
0.903081,0.073298
0.903215,0.073316
0.903350,0.073334
0.903485,0.073352
0.903620,0.073370
0.903754,0.073388
0.903889,0.073405
0.904023,0.073423
0.904157,0.073441
0.904291,0.073459
0.904425,0.073477
0.904559,0.073495
0.904693,0.073513
0.904827,0.073530
0.904961,0.073548
0.905094,0.073566
0.905228,0.073584
0.905361,0.073602
0.905495,0.073620
0.905628,0.073637
0.905761,0.073655
0.905894,0.073673
0.906027,0.073691
0.906160,0.073709
0.906293,0.073727
0.906426,0.073744
0.906558,0.073762
0.906691,0.073780
0.906823,0.073798
0.906956,0.073816
0.907088,0.073833
0.907220,0.073851
0.907352,0.073869
0.907484,0.073887
0.907616,0.073905
