V_Volt,I_mA,R_kOhm,G_uS
0.21457318313613816,0.015035848342361206,14.270773304597055,70.07328745652973
0.19918598510383628,0.013957850619269548,14.27053423460841,70.07446137334047
0.18374951781657037,0.012876348736598816,14.270312304783562,70.07555116118861
0.16826759953114295,0.011791613952161252,14.270107570838652,70.0765565386155
0.1527440597467983,0.010703918371355729,14.269920084176814,70.07747724592018
0.1371827382579828,0.009613534876045415,14.269749891874708,70.07831304523472
0.1215874842045628,0.008520737053198198,14.269597036670179,70.07906372059338
0.10596215511972708,0.007425799123311005,14.269461556951034,70.07972907799548
0.09031061597581287,0.006328995868639919,14.269343486744974,70.08030894546174
0.07463673822829649,0.005230602561258272,14.269242855710662,70.08080317308443
0.05894439885817349,0.004130894890963802,14.269159689129937,70.08121163307094
0.04323747941297892,0.0030301488930577648,14.26909400790117,70.08153421978115
0.027519865046673385,0.0019286408760172309,14.269045828533772,70.08177084975807
0.01179544355863722,0.000826647349082946,14.269015163143845,70.08192146175233
-0.0039318955679857985,-0.00027555505021486295,14.269002019450992,70.08198601674006
-0.01965826212836518,-0.0013776896285711733,14.26900640077629,70.08196449793421
-0.03537976615823896,-0.002479479709438902,14.269028306041387,70.08185691078968
-0.051092518896105,-0.003580648705557231,14.269067729768768,70.08166328300167
-0.06679263374512101,-0.004680920191454112,14.269124662083184,70.08138366449786
-0.08247622723446513,-0.005780017975900069,14.269199088714227,70.08101812742373
-0.09813941997992144,-0.006877666174291359,14.269290991000044,70.08056676612188
-0.11377833764346101,-0.007973589280940933,14.269400345892215,70.08002969710452
-0.12938911189157062,-0.00906751224125443,14.269527125961783,70.07940705901974
-0.14496788135209407,-0.010159160523769343,14.269671299406419,70.07869901261128
-0.16051079256935732,-0.011248260192035939,14.269832830058746,70.07790574067175
-0.17601400095733116,-0.012334537976317393,14.2700116773958,70.07702744798976
-0.1914736717506006,-0.013417721345087686,14.270207796549624,70.07606436129043
-0.20688598095290486,-0.01449753857630547,14.27042113831901,70.07501672916959
-0.22224711628301846,-0.015573718828442704,14.270651649182373,70.07388482202172
-0.23755327811772547,-0.016645992211245575,14.270899271311746,70.0726689319616
-0.25280068043167137,-0.01771408985620755,14.271163942587904,70.07136937273961
-0.26798555173384664,-0.018777743986732424,14.27144559661662,70.06998647965091
-0.2831041360004758,-0.019836687987966572,14.271744162746009,70.06852060943834
-0.29815269360408064,-0.020890656476279496,14.272059566085014,70.06697214018924
-0.31312750223849206,-0.02193938536837204,14.27239172752299,70.06534147122603
-0.3280248578395691,-0.02298261194999094,14.272740563750345,70.06362902299102
-0.3428410755014137,-0.024020074944230124,14.273105987280351,70.06183523692474
-0.3575724903878422,-0.025051514579397912,14.273487906471964,70.05996057533872
-0.3722154586388922,-0.026076672656430086,14.273886225553776,70.05800552128217
