t_s,V_V,I_A,x_adim,R_ohm,G_S
1.134000,0.732000,6.195091e-05,0.263157,11815.81,8.463239e-05
1.137000,0.726000,6.159674e-05,0.265010,11786.34,8.484399e-05
1.140000,0.720000,6.123991e-05,0.266853,11757.04,8.505543e-05
1.143000,0.714000,6.088041e-05,0.268685,11727.91,8.526668e-05
1.146000,0.708000,6.051823e-05,0.270506,11698.95,8.547773e-05
1.149000,0.702000,6.015336e-05,0.272316,11670.17,8.568855e-05
1.152000,0.696000,5.978579e-05,0.274116,11641.56,8.589913e-05
1.155000,0.690000,5.941551e-05,0.275904,11613.13,8.610943e-05
1.158000,0.684000,5.904251e-05,0.277681,11584.87,8.631945e-05
1.161000,0.678000,5.866677e-05,0.279447,11556.80,8.652916e-05
1.164000,0.672000,5.828830e-05,0.281201,11528.90,8.673854e-05
1.167000,0.666000,5.790708e-05,0.282944,11501.18,8.694756e-05
1.170000,0.660000,5.752310e-05,0.284676,11473.65,8.715621e-05
1.173000,0.654000,5.713636e-05,0.286396,11446.30,8.736446e-05
1.176000,0.648000,5.674684e-05,0.288105,11419.14,8.757229e-05
1.179000,0.642000,5.635455e-05,0.289801,11392.16,8.777967e-05
1.182000,0.636000,5.595946e-05,0.291486,11365.37,8.798658e-05
1.185000,0.630000,5.556159e-05,0.293159,11338.77,8.819300e-05
1.188000,0.624000,5.516091e-05,0.294820,11312.36,8.839890e-05
1.191000,0.618000,5.475743e-05,0.296469,11286.14,8.860426e-05
1.194000,0.612000,5.435114e-05,0.298106,11260.11,8.880905e-05
1.197000,0.606000,5.394203e-05,0.299731,11234.28,8.901325e-05
1.200000,0.600000,5.353010e-05,0.301343,11208.65,8.921684e-05
1.203000,0.594000,5.311535e-05,0.302943,11183.21,8.941978e-05
1.206000,0.588000,5.269777e-05,0.304530,11157.97,8.962205e-05
1.209000,0.582000,5.227735e-05,0.306105,11132.93,8.982363e-05
1.212000,0.576000,5.185410e-05,0.307667,11108.09,9.002448e-05
1.215000,0.570000,5.142801e-05,0.309217,11083.45,9.022459e-05
1.218000,0.564000,5.099909e-05,0.310753,11059.02,9.042392e-05
1.221000,0.558000,5.056732e-05,0.312277,11034.79,9.062245e-05
1.224000,0.552000,5.013272e-05,0.313788,11010.77,9.082014e-05
1.227000,0.546000,4.969527e-05,0.315285,10986.96,9.101698e-05
1.230000,0.540000,4.925498e-05,0.316770,10963.36,9.121293e-05
1.233000,0.534000,4.881186e-05,0.318241,10939.96,9.140797e-05
1.236000,0.528000,4.836589e-05,0.319699,10916.78,9.160207e-05
1.239000,0.522000,4.791709e-05,0.321144,10893.82,9.179519e-05
1.242000,0.516000,4.746545e-05,0.322575,10871.06,9.198731e-05
1.245000,0.510000,4.701098e-05,0.323992,10848.53,9.217840e-05
1.248000,0.504000,4.655369e-05,0.325396,10826.21,9.236843e-05
1.251000,0.498000,4.609357e-05,0.326786,10804.11,9.255738e-05
1.254000,0.492000,4.563064e-05,0.328162,10782.23,9.274520e-05
1.257000,0.486000,4.516489e-05,0.329524,10760.57,9.293187e-05
1.260000,0.480000,4.469634e-05,0.330872,10739.13,9.311737e-05
1.263000,0.474000,4.422498e-05,0.332206,10717.92,9.330166e-05
1.266000,0.468000,4.375084e-05,0.333526,10696.94,9.348470e-05
1.269000,0.462000,4.327391e-05,0.334832,10676.18,9.366648e-05
1.272000,0.456000,4.279421e-05,0.336123,10655.65,9.384695e-05
1.275000,0.450000,4.231174e-05,0.337400,10635.35,9.402610e-05
1.278000,0.444000,4.182652e-05,0.338662,10615.27,9.420388e-05
1.281000,0.438000,4.133856e-05,0.339910,10595.44,9.438027e-05
1.284000,0.432000,4.084786e-05,0.341143,10575.83,9.455523e-05
1.287000,0.426000,4.035444e-05,0.342361,10556.46,9.472873e-05
1.290000,0.420000,3.985832e-05,0.343565,10537.32,9.490075e-05
1.293000,0.414000,3.935950e-05,0.344753,10518.43,9.507125e-05
1.296000,0.408000,3.885800e-05,0.345927,10499.77,9.524020e-05
1.299000,0.402000,3.835384e-05,0.347085,10481.35,9.540757e-05
1.302000,0.396000,3.784704e-05,0.348228,10463.17,9.557333e-05
1.305000,0.390000,3.733760e-05,0.349356,10445.23,9.573744e-05
1.308000,0.384000,3.682555e-05,0.350469,10427.54,9.589987e-05
1.311000,0.378000,3.631091e-05,0.351566,10410.10,9.606060e-05
1.314000,0.372000,3.579369e-05,0.352648,10392.89,9.621959e-05
1.317000,0.366000,3.527391e-05,0.353714,10375.94,9.637681e-05
1.320000,0.360000,3.475160e-05,0.354765,10359.24,9.653222e-05
1.323000,0.354000,3.422678e-05,0.355800,10342.78,9.668581e-05
1.326000,0.348000,3.369946e-05,0.356819,10326.57,9.683753e-05
1.329000,0.342000,3.316968e-05,0.357822,10310.62,9.698736e-05
1.332000,0.336000,3.263745e-05,0.358810,10294.92,9.713526e-05
1.335000,0.330000,3.210280e-05,0.359781,10279.48,9.728120e-05
1.338000,0.324000,3.156575e-05,0.360737,10264.29,9.742516e-05
1.341000,0.318000,3.102634e-05,0.361676,10249.36,9.756710e-05
1.344000,0.312000,3.048458e-05,0.362599,10234.68,9.770700e-05
1.347000,0.306000,2.994051e-05,0.363505,10220.27,9.784482e-05
1.350000,0.300000,2.939416e-05,0.364396,10206.11,9.798053e-05
1.353000,0.294000,2.884554e-05,0.365269,10192.22,9.811410e-05
1.356000,0.288000,2.829471e-05,0.366127,10178.58,9.824550e-05
1.359000,0.282000,2.774167e-05,0.366968,10165.21,9.837472e-05
1.362000,0.276000,2.718647e-05,0.367792,10152.11,9.850170e-05
1.365000,0.270000,2.662914e-05,0.368599,10139.27,9.862644e-05
1.368000,0.264000,2.606971e-05,0.369390,10126.70,9.874889e-05
1.371000,0.258000,2.550821e-05,0.370164,10114.39,9.886904e-05
1.374000,0.252000,2.494468e-05,0.370921,10102.35,9.898684e-05
1.377000,0.246000,2.437916e-05,0.371661,10090.58,9.910229e-05
1.380000,0.240000,2.381168e-05,0.372385,10079.09,9.921534e-05
1.383000,0.234000,2.324228e-05,0.373091,10067.86,9.932598e-05
1.386000,0.228000,2.267099e-05,0.373780,10056.90,9.943418e-05
1.389000,0.222000,2.209786e-05,0.374451,10046.22,9.953990e-05
1.392000,0.216000,2.152292e-05,0.375106,10035.81,9.964314e-05
1.395000,0.210000,2.094621e-05,0.375743,10025.68,9.974385e-05
1.398000,0.204000,2.036777e-05,0.376363,10015.82,9.984203e-05
1.401000,0.198000,1.978765e-05,0.376966,10006.24,9.993763e-05
1.404000,0.192000,1.920588e-05,0.377551,9996.94,1.000306e-04
1.407000,0.186000,1.862252e-05,0.378119,9987.91,1.001211e-04
1.410000,0.180000,1.803759e-05,0.378669,9979.16,1.002088e-04
1.413000,0.174000,1.745115e-05,0.379202,9970.69,1.002939e-04
1.416000,0.168000,1.686323e-05,0.379717,9962.50,1.003764e-04
1.419000,0.162000,1.627389e-05,0.380214,9954.60,1.004561e-04
1.422000,0.156000,1.568317e-05,0.380694,9946.97,1.005331e-04
1.425000,0.150000,1.509111e-05,0.381156,9939.62,1.006074e-04
1.428000,0.144000,1.449777e-05,0.381600,9932.56,1.006789e-04
1.431000,0.138000,1.390318e-05,0.382026,9925.78,1.007477e-04
1.434000,0.132000,1.330740e-05,0.382435,9919.29,1.008137e-04
1.437000,0.126000,1.271048e-05,0.382825,9913.08,1.008768e-04
1.440000,0.120000,1.211246e-05,0.383198,9907.16,1.009372e-04
1.443000,0.114000,1.151339e-05,0.383552,9901.52,1.009946e-04
1.446000,0.108000,1.091332e-05,0.383889,9896.16,1.010493e-04
1.449000,0.102000,1.031231e-05,0.384208,9891.09,1.011010e-04
1.452000,0.096000,9.710393e-06,0.384509,9886.31,1.011499e-04
1.455000,0.090000,9.107633e-06,0.384791,9881.82,1.011959e-04
1.458000,0.084000,8.504076e-06,0.385056,9877.62,1.012390e-04
1.461000,0.078000,7.899775e-06,0.385302,9873.70,1.012792e-04
1.464000,0.072000,7.294781e-06,0.385530,9870.07,1.013164e-04
1.467000,0.066000,6.689146e-06,0.385740,9866.73,1.013507e-04
1.470000,0.060000,6.082923e-06,0.385932,9863.68,1.013820e-04
1.473000,0.054000,5.476164e-06,0.386106,9860.92,1.014104e-04
1.476000,0.048000,4.868922e-06,0.386261,9858.45,1.014359e-04
1.479000,0.042000,4.261250e-06,0.386399,9856.26,1.014583e-04
1.482000,0.036000,3.653201e-06,0.386518,9854.37,1.014778e-04
1.485000,0.030000,3.044829e-06,0.386618,9852.77,1.014943e-04
1.488000,0.024000,2.436188e-06,0.386701,9851.46,1.015078e-04
1.491000,0.018000,1.827331e-06,0.386765,9850.43,1.015184e-04
1.494000,0.012000,1.218311e-06,0.386811,9849.70,1.015259e-04
1.497000,0.006000,6.091826e-07,0.386839,9849.26,1.015304e-04
1.500000,0.000000,0.000000e+00,0.386848,9849.11,1.015320e-04
1.503000,-0.006000,-6.091832e-07,0.386839,9849.25,1.015305e-04
1.506000,-0.012000,-1.218313e-06,0.386812,9849.68,1.015261e-04
1.509000,-0.018000,-1.827336e-06,0.386767,9850.41,1.015187e-04
1.512000,-0.024000,-2.436198e-06,0.386703,9851.42,1.015082e-04
1.515000,-0.030000,-3.044844e-06,0.386621,9852.72,1.014948e-04
1.518000,-0.036000,-3.653223e-06,0.386521,9854.31,1.014784e-04
1.521000,-0.042000,-4.261279e-06,0.386403,9856.20,1.014590e-04
1.524000,-0.048000,-4.868960e-06,0.386266,9858.37,1.014367e-04
1.527000,-0.054000,-5.476212e-06,0.386111,9860.83,1.014113e-04
1.530000,-0.060000,-6.082982e-06,0.385938,9863.58,1.013830e-04
1.533000,-0.066000,-6.689218e-06,0.385747,9866.62,1.013518e-04
1.536000,-0.072000,-7.294866e-06,0.385537,9869.95,1.013176e-04
1.539000,-0.078000,-7.899875e-06,0.385310,9873.57,1.012804e-04
1.542000,-0.084000,-8.504192e-06,0.385064,9877.48,1.012404e-04
1.545000,-0.090000,-9.107766e-06,0.384800,9881.68,1.011974e-04
1.548000,-0.096000,-9.710544e-06,0.384518,9886.16,1.011515e-04
1.551000,-0.102000,-1.031248e-05,0.384218,9890.93,1.011027e-04
1.554000,-0.108000,-1.091351e-05,0.383900,9895.99,1.010510e-04
1.557000,-0.114000,-1.151360e-05,0.383564,9901.33,1.009965e-04
1.560000,-0.120000,-1.211269e-05,0.383210,9906.96,1.009391e-04
1.563000,-0.126000,-1.271074e-05,0.382838,9912.88,1.008789e-04
1.566000,-0.132000,-1.330769e-05,0.382448,9919.08,1.008158e-04
1.569000,-0.138000,-1.390349e-05,0.382040,9925.56,1.007499e-04
1.572000,-0.144000,-1.449810e-05,0.381614,9932.33,1.006813e-04
1.575000,-0.150000,-1.509148e-05,0.381171,9939.39,1.006098e-04
1.578000,-0.156000,-1.568356e-05,0.380709,9946.72,1.005356e-04
1.581000,-0.162000,-1.627431e-05,0.380230,9954.34,1.004587e-04
1.584000,-0.168000,-1.686368e-05,0.379733,9962.24,1.003791e-04
1.587000,-0.174000,-1.745163e-05,0.379219,9970.42,1.002967e-04
1.590000,-0.180000,-1.803810e-05,0.378687,9978.88,1.002117e-04
1.593000,-0.186000,-1.862306e-05,0.378137,9987.62,1.001240e-04
1.596000,-0.192000,-1.920647e-05,0.377570,9996.63,1.000337e-04
1.599000,-0.198000,-1.978827e-05,0.376986,10005.93,9.994074e-05
1.602000,-0.204000,-2.036842e-05,0.376384,10015.50,9.984522e-05
1.605000,-0.210000,-2.094690e-05,0.375764,10025.35,9.974713e-05
1.608000,-0.216000,-2.152364e-05,0.375127,10035.48,9.964649e-05
1.611000,-0.222000,-2.209862e-05,0.374473,10045.88,9.954334e-05
1.614000,-0.228000,-2.267179e-05,0.373802,10056.55,9.943769e-05
1.617000,-0.234000,-2.324312e-05,0.373114,10067.50,9.932957e-05
1.620000,-0.240000,-2.381256e-05,0.372408,10078.71,9.921901e-05
1.623000,-0.246000,-2.438008e-05,0.371685,10090.20,9.910604e-05
1.626000,-0.252000,-2.494565e-05,0.370946,10101.96,9.899067e-05
1.629000,-0.258000,-2.550922e-05,0.370189,10113.99,9.887293e-05
1.632000,-0.264000,-2.607075e-05,0.369416,10126.29,9.875286e-05
1.635000,-0.270000,-2.663023e-05,0.368626,10138.85,9.863048e-05
1.638000,-0.276000,-2.718760e-05,0.367819,10151.69,9.850581e-05
1.641000,-0.282000,-2.774285e-05,0.366995,10164.78,9.837890e-05
1.644000,-0.288000,-2.829593e-05,0.366155,10178.14,9.824975e-05
1.647000,-0.294000,-2.884681e-05,0.365298,10191.77,9.811841e-05
1.650000,-0.300000,-2.939547e-05,0.364424,10205.65,9.798491e-05
1.653000,-0.306000,-2.994187e-05,0.363535,10219.80,9.784926e-05
1.656000,-0.312000,-3.048599e-05,0.362628,10234.21,9.771151e-05
1.659000,-0.318000,-3.102779e-05,0.361706,10248.88,9.757168e-05
1.662000,-0.324000,-3.156725e-05,0.360767,10263.80,9.742980e-05
1.665000,-0.330000,-3.210435e-05,0.359812,10278.98,9.728590e-05
1.668000,-0.336000,-3.263904e-05,0.358842,10294.42,9.714001e-05
1.671000,-0.342000,-3.317132e-05,0.357855,10310.11,9.699217e-05
1.674000,-0.348000,-3.370115e-05,0.356852,10326.06,9.684240e-05
1.677000,-0.354000,-3.422852e-05,0.355833,10342.25,9.669073e-05
1.680000,-0.360000,-3.475339e-05,0.354799,10358.70,9.653720e-05
1.683000,-0.366000,-3.527575e-05,0.353748,10375.40,9.638184e-05
1.686000,-0.372000,-3.579558e-05,0.352683,10392.35,9.622467e-05
1.689000,-0.378000,-3.631285e-05,0.351601,10409.54,9.606573e-05
1.692000,-0.384000,-3.682754e-05,0.350504,10426.98,9.590505e-05
1.695000,-0.390000,-3.733964e-05,0.349392,10444.66,9.574267e-05
1.698000,-0.396000,-3.784913e-05,0.348265,10462.59,9.557860e-05
1.701000,-0.402000,-3.835598e-05,0.347122,10480.76,9.541289e-05
1.704000,-0.408000,-3.886019e-05,0.345964,10499.18,9.524557e-05
1.707000,-0.414000,-3.936174e-05,0.344791,10517.83,9.507666e-05
1.710000,-0.420000,-3.986061e-05,0.343603,10536.72,9.490621e-05
1.713000,-0.426000,-4.035678e-05,0.342400,10555.85,9.473423e-05
1.716000,-0.432000,-4.085025e-05,0.341182,10575.21,9.456076e-05
1.719000,-0.438000,-4.134100e-05,0.339949,10594.81,9.438584e-05
1.722000,-0.444000,-4.182901e-05,0.338702,10614.64,9.420949e-05
1.725000,-0.450000,-4.231429e-05,0.337440,10634.71,9.403175e-05
1.728000,-0.456000,-4.279680e-05,0.336163,10655.00,9.385264e-05
1.731000,-0.462000,-4.327656e-05,0.334873,10675.53,9.367220e-05
1.734000,-0.468000,-4.375353e-05,0.333567,10696.28,9.349045e-05
1.737000,-0.474000,-4.422773e-05,0.332248,10717.26,9.330744e-05
1.740000,-0.480000,-4.469913e-05,0.330914,10738.46,9.312318e-05
1.743000,-0.486000,-4.516773e-05,0.329566,10759.89,9.293772e-05
1.746000,-0.492000,-4.563353e-05,0.328205,10781.55,9.275107e-05
1.749000,-0.498000,-4.609651e-05,0.326829,10803.42,9.256327e-05
1.752000,-0.504000,-4.655668e-05,0.325439,10825.51,9.237436e-05
1.755000,-0.510000,-4.701402e-05,0.324036,10847.83,9.218435e-05
1.758000,-0.516000,-4.746854e-05,0.322619,10870.36,9.199329e-05
1.761000,-0.522000,-4.792022e-05,0.321188,10893.11,9.180119e-05
1.764000,-0.528000,-4.836907e-05,0.319744,10916.07,9.160809e-05
1.767000,-0.534000,-4.881508e-05,0.318287,10939.24,9.141401e-05
1.770000,-0.540000,-4.925826e-05,0.316816,10962.63,9.121900e-05
1.773000,-0.546000,-4.969859e-05,0.315332,10986.23,9.102306e-05
1.776000,-0.552000,-5.013608e-05,0.313834,11010.03,9.082624e-05
1.779000,-0.558000,-5.057074e-05,0.312324,11034.05,9.062856e-05
1.782000,-0.564000,-5.100255e-05,0.310801,11058.27,9.043005e-05
1.785000,-0.570000,-5.143152e-05,0.309264,11082.70,9.023073e-05
1.788000,-0.576000,-5.185765e-05,0.307715,11107.33,9.003064e-05
1.791000,-0.582000,-5.228094e-05,0.306153,11132.16,8.982980e-05
1.794000,-0.588000,-5.270140e-05,0.304579,11157.20,8.962823e-05
1.797000,-0.594000,-5.311903e-05,0.302992,11182.43,8.942597e-05
1.800000,-0.600000,-5.353383e-05,0.301392,11207.87,8.922304e-05
1.803000,-0.606000,-5.394580e-05,0.299780,11233.50,8.901947e-05
1.806000,-0.612000,-5.435495e-05,0.298156,11259.32,8.881528e-05
1.809000,-0.618000,-5.476128e-05,0.296519,11285.35,8.861049e-05
1.812000,-0.624000,-5.516481e-05,0.294870,11311.56,8.840514e-05
1.815000,-0.630000,-5.556552e-05,0.293210,11337.97,8.819924e-05
1.818000,-0.636000,-5.596344e-05,0.291537,11364.56,8.799283e-05
1.821000,-0.642000,-5.635856e-05,0.289852,11391.35,8.778592e-05
1.824000,-0.648000,-5.675090e-05,0.288156,11418.32,8.757855e-05
1.827000,-0.654000,-5.714045e-05,0.286448,11445.48,8.737072e-05
1.830000,-0.660000,-5.752723e-05,0.284728,11472.83,8.716247e-05
1.833000,-0.666000,-5.791125e-05,0.282996,11500.36,8.695383e-05
1.836000,-0.672000,-5.829251e-05,0.281254,11528.07,8.674481e-05
1.839000,-0.678000,-5.867102e-05,0.279499,11555.96,8.653543e-05
1.842000,-0.684000,-5.904679e-05,0.277734,11584.03,8.632572e-05
1.845000,-0.690000,-5.941983e-05,0.275957,11612.29,8.611570e-05
1.848000,-0.696000,-5.979015e-05,0.274169,11640.71,8.590539e-05
1.851000,-0.702000,-6.015775e-05,0.272370,11669.32,8.569481e-05
1.854000,-0.708000,-6.052266e-05,0.270560,11698.10,8.548398e-05
1.857000,-0.714000,-6.088487e-05,0.268739,11727.05,8.527293e-05
1.860000,-0.720000,-6.124440e-05,0.266907,11756.18,8.506167e-05
1.863000,-0.726000,-6.160127e-05,0.265065,11785.47,8.485023e-05
1.866000,-0.732000,-6.195547e-05,0.263211,11814.94,8.463862e-05
1.869000,-0.738000,-6.230702e-05,0.261348,11844.57,8.442686e-05
1.872000,-0.744000,-6.265594e-05,0.259473,11874.37,8.421498e-05
1.875000,-0.750000,-6.300224e-05,0.257589,11904.34,8.400298e-05
1.878000,-0.756000,-6.334592e-05,0.255694,11934.47,8.379090e-05
1.881000,-0.762000,-6.368700e-05,0.253788,11964.77,8.357874e-05
1.884000,-0.768000,-6.402549e-05,0.251873,11995.22,8.336653e-05
1.887000,-0.774000,-6.436141e-05,0.249947,12025.84,8.315427e-05
1.890000,-0.780000,-6.469476e-05,0.248011,12056.62,8.294200e-05
1.893000,-0.786000,-6.502557e-05,0.246066,12087.55,8.272973e-05
1.896000,-0.792000,-6.535384e-05,0.244110,12118.65,8.251747e-05
1.899000,-0.798000,-6.567958e-05,0.242145,12149.90,8.230524e-05
1.902000,-0.804000,-6.600281e-05,0.240170,12181.30,8.209305e-05
1.905000,-0.810000,-6.632355e-05,0.238185,12212.86,8.188093e-05
1.908000,-0.816000,-6.664181e-05,0.236191,12244.57,8.166888e-05
1.911000,-0.822000,-6.695759e-05,0.234187,12276.43,8.145693e-05
1.914000,-0.828000,-6.727092e-05,0.232174,12308.44,8.124508e-05
1.917000,-0.834000,-6.758181e-05,0.230151,12340.60,8.103335e-05
1.920000,-0.840000,-6.789028e-05,0.228119,12372.91,8.082176e-05
1.923000,-0.846000,-6.819633e-05,0.226078,12405.36,8.061032e-05
1.926000,-0.852000,-6.849998e-05,0.224028,12437.96,8.039904e-05
1.929000,-0.858000,-6.880125e-05,0.221968,12470.70,8.018793e-05
1.932000,-0.864000,-6.910015e-05,0.219900,12503.59,7.997702e-05
1.935000,-0.870000,-6.939669e-05,0.217823,12536.62,7.976631e-05
1.938000,-0.876000,-6.969090e-05,0.215736,12569.79,7.955582e-05
1.941000,-0.882000,-6.998278e-05,0.213641,12603.10,7.934555e-05
1.944000,-0.888000,-7.027235e-05,0.211538,12636.55,7.913553e-05
1.947000,-0.894000,-7.055962e-05,0.209425,12670.14,7.892575e-05
1.950000,-0.900000,-7.084462e-05,0.207305,12703.86,7.871624e-05
1.953000,-0.906000,-7.112735e-05,0.205175,12737.72,7.850701e-05
1.956000,-0.912000,-7.140783e-05,0.203037,12771.71,7.829806e-05
1.959000,-0.918000,-7.168607e-05,0.200891,12805.83,7.808940e-05
1.962000,-0.924000,-7.196210e-05,0.198736,12840.09,7.788106e-05
1.965000,-0.930000,-7.223592e-05,0.196573,12874.48,7.767303e-05
1.968000,-0.936000,-7.250755e-05,0.194402,12909.00,7.746533e-05
1.971000,-0.942000,-7.277700e-05,0.192223,12943.65,7.725796e-05
1.974000,-0.948000,-7.304430e-05,0.190036,12978.43,7.705095e-05
1.977000,-0.954000,-7.330945e-05,0.187841,13013.33,7.684429e-05
1.980000,-0.960000,-7.357247e-05,0.185638,13048.36,7.663799e-05
1.983000,-0.966000,-7.383338e-05,0.183427,13083.51,7.643207e-05
1.986000,-0.972000,-7.409219e-05,0.181208,13118.79,7.622654e-05
1.989000,-0.978000,-7.434892e-05,0.178982,13154.19,7.602139e-05
1.992000,-0.984000,-7.460358e-05,0.176747,13189.72,7.581665e-05
1.995000,-0.990000,-7.485619e-05,0.174506,13225.36,7.561231e-05
1.998000,-0.996000,-7.510676e-05,0.172256,13261.12,7.540839e-05
2.001000,-0.998000,-7.505460e-05,0.170001,13296.99,7.520501e-05
2.004000,-0.992000,-7.440389e-05,0.167759,13332.64,7.500392e-05
2.007000,-0.986000,-7.375835e-05,0.165536,13367.98,7.480563e-05
