t_s,V_in_V,I_sim_A,x_sim,R_sim_ohm,G_sim_S,P_sim_W
3.792063,-0.607773,-4.446015e-05,0.146493,13670.76,7.314882e-05,2.702166e-05
3.794063,-0.602771,-4.404892e-05,0.145608,13684.83,7.307362e-05,2.655141e-05
3.796063,-0.597746,-4.363720e-05,0.144732,13698.77,7.299926e-05,2.608395e-05
3.798063,-0.592697,-4.322502e-05,0.143863,13712.58,7.292576e-05,2.561932e-05
3.800063,-0.587624,-4.281237e-05,0.143003,13726.25,7.285310e-05,2.515759e-05
3.802063,-0.582529,-4.239926e-05,0.142151,13739.80,7.278127e-05,2.469878e-05
3.804063,-0.577410,-4.198569e-05,0.141307,13753.21,7.271029e-05,2.424296e-05
3.806063,-0.572269,-4.157167e-05,0.140472,13766.49,7.264013e-05,2.379017e-05
3.808063,-0.567105,-4.115720e-05,0.139645,13779.64,7.257081e-05,2.334045e-05
3.810064,-0.561918,-4.074229e-05,0.138826,13792.66,7.250231e-05,2.289384e-05
3.812064,-0.556710,-4.032695e-05,0.138016,13805.55,7.243463e-05,2.245041e-05
3.814064,-0.551479,-3.991116e-05,0.137214,13818.30,7.236778e-05,2.201018e-05
3.816064,-0.546227,-3.949495e-05,0.136420,13830.93,7.230173e-05,2.157321e-05
3.818064,-0.540953,-3.907831e-05,0.135634,13843.42,7.223650e-05,2.113954e-05
3.820064,-0.535658,-3.866126e-05,0.134857,13855.77,7.217208e-05,2.070921e-05
3.822064,-0.530342,-3.824379e-05,0.134088,13868.00,7.210846e-05,2.028227e-05
3.824064,-0.525004,-3.782590e-05,0.133328,13880.09,7.204564e-05,1.985876e-05
3.826064,-0.519646,-3.740762e-05,0.132575,13892.05,7.198362e-05,1.943872e-05
3.828064,-0.514268,-3.698892e-05,0.131832,13903.88,7.192239e-05,1.902221e-05
3.830064,-0.508869,-3.656984e-05,0.131096,13915.57,7.186196e-05,1.860925e-05
3.832064,-0.503450,-3.615036e-05,0.130369,13927.13,7.180232e-05,1.819989e-05
3.834064,-0.498011,-3.573049e-05,0.129651,13938.55,7.174346e-05,1.779418e-05
3.836064,-0.492553,-3.531024e-05,0.128941,13949.84,7.168539e-05,1.739215e-05
3.838064,-0.487075,-3.488961e-05,0.128239,13961.00,7.162809e-05,1.699384e-05
3.840064,-0.481577,-3.446861e-05,0.127545,13972.03,7.157157e-05,1.659931e-05
3.842064,-0.476061,-3.404724e-05,0.126860,13982.92,7.151583e-05,1.620857e-05
3.844064,-0.470526,-3.362550e-05,0.126184,13993.68,7.146086e-05,1.582168e-05
3.846064,-0.464973,-3.320340e-05,0.125516,14004.30,7.140665e-05,1.543868e-05
3.848064,-0.459401,-3.278095e-05,0.124856,14014.79,7.135321e-05,1.505960e-05
3.850064,-0.453811,-3.235815e-05,0.124205,14025.14,7.130054e-05,1.468448e-05
3.852064,-0.448203,-3.193500e-05,0.123562,14035.36,7.124862e-05,1.431336e-05
3.854064,-0.442577,-3.151151e-05,0.122928,14045.44,7.119747e-05,1.394628e-05
3.856064,-0.436934,-3.108768e-05,0.122302,14055.39,7.114707e-05,1.358327e-05
3.858064,-0.431274,-3.066352e-05,0.121685,14065.21,7.109742e-05,1.322437e-05
3.860064,-0.425596,-3.023903e-05,0.121076,14074.89,7.104852e-05,1.286962e-05
3.862064,-0.419902,-2.981422e-05,0.120476,14084.43,7.100037e-05,1.251906e-05
3.864064,-0.414191,-2.938909e-05,0.119884,14093.84,7.095297e-05,1.217271e-05
3.866064,-0.408464,-2.896364e-05,0.119301,14103.12,7.090630e-05,1.183061e-05
3.868064,-0.402721,-2.853789e-05,0.118726,14112.26,7.086038e-05,1.149281e-05
3.870065,-0.396962,-2.811183e-05,0.118160,14121.26,7.081520e-05,1.115932e-05
3.872065,-0.391187,-2.768547e-05,0.117602,14130.13,7.077076e-05,1.083020e-05
3.874065,-0.385397,-2.725881e-05,0.117053,14138.86,7.072705e-05,1.050546e-05
3.876065,-0.379591,-2.683187e-05,0.116512,14147.46,7.068407e-05,1.018515e-05
3.878065,-0.373771,-2.640464e-05,0.115980,14155.92,7.064182e-05,9.869284e-06
3.880065,-0.367936,-2.597712e-05,0.115456,14164.25,7.060030e-05,9.557910e-06
3.882065,-0.362086,-2.554933e-05,0.114941,14172.44,7.055950e-05,9.251053e-06
3.884065,-0.356222,-2.512127e-05,0.114435,14180.49,7.051943e-05,8.948745e-06
3.886065,-0.350344,-2.469294e-05,0.113937,14188.41,7.048008e-05,8.651017e-06
3.888065,-0.344452,-2.426434e-05,0.113447,14196.19,7.044145e-05,8.357897e-06
3.890065,-0.338546,-2.383549e-05,0.112967,14203.83,7.040354e-05,8.069417e-06
3.892065,-0.332627,-2.340638e-05,0.112494,14211.34,7.036634e-05,7.785604e-06
3.894065,-0.326695,-2.297703e-05,0.112031,14218.71,7.032986e-05,7.506488e-06
3.896065,-0.320750,-2.254743e-05,0.111576,14225.95,7.029410e-05,7.232096e-06
3.898065,-0.314793,-2.211759e-05,0.111129,14233.04,7.025904e-05,6.962457e-06
3.900065,-0.308823,-2.168751e-05,0.110691,14240.01,7.022469e-05,6.697597e-06
3.902065,-0.302841,-2.125720e-05,0.110262,14246.83,7.019105e-05,6.437543e-06
3.904065,-0.296846,-2.082667e-05,0.109842,14253.52,7.015812e-05,6.182321e-06
3.906065,-0.290840,-2.039591e-05,0.109430,14260.07,7.012589e-05,5.931957e-06
3.908065,-0.284823,-1.996494e-05,0.109026,14266.48,7.009436e-05,5.686476e-06
3.910065,-0.278794,-1.953375e-05,0.108631,14272.76,7.006353e-05,5.445903e-06
3.912065,-0.272755,-1.910236e-05,0.108245,14278.90,7.003341e-05,5.210262e-06
3.914065,-0.266704,-1.867076e-05,0.107868,14284.90,7.000398e-05,4.979576e-06
3.916065,-0.260644,-1.823897e-05,0.107499,14290.77,6.997525e-05,4.753869e-06
3.918065,-0.254572,-1.780698e-05,0.107139,14296.50,6.994721e-05,4.533164e-06
3.920065,-0.248491,-1.737480e-05,0.106787,14302.09,6.991987e-05,4.317483e-06
3.922065,-0.242400,-1.694244e-05,0.106444,14307.54,6.989322e-05,4.106847e-06
3.924065,-0.236299,-1.650989e-05,0.106110,14312.85,6.986726e-05,3.901277e-06
3.926065,-0.230189,-1.607717e-05,0.105784,14318.03,6.984200e-05,3.700795e-06
3.928065,-0.224070,-1.564428e-05,0.105467,14323.07,6.981742e-05,3.505420e-06
3.930066,-0.217942,-1.521123e-05,0.105159,14327.98,6.979353e-05,3.315172e-06
3.932066,-0.211806,-1.477801e-05,0.104859,14332.74,6.977033e-05,3.130070e-06
3.934066,-0.205661,-1.434464e-05,0.104568,14337.37,6.974781e-05,2.950132e-06
3.936066,-0.199508,-1.391111e-05,0.104286,14341.86,6.972598e-05,2.775378e-06
3.938066,-0.193347,-1.347743e-05,0.104012,14346.21,6.970483e-05,2.605823e-06
3.940066,-0.187179,-1.304361e-05,0.103747,14350.42,6.968437e-05,2.441486e-06
3.942066,-0.181003,-1.260966e-05,0.103491,14354.50,6.966458e-05,2.282383e-06
3.944066,-0.174820,-1.217557e-05,0.103243,14358.43,6.964548e-05,2.128530e-06
3.946066,-0.168630,-1.174135e-05,0.103004,14362.23,6.962705e-05,1.979941e-06
3.948066,-0.162433,-1.130700e-05,0.102774,14365.89,6.960931e-05,1.836633e-06
3.950066,-0.156230,-1.087254e-05,0.102552,14369.42,6.959224e-05,1.698619e-06
3.952066,-0.150021,-1.043796e-05,0.102339,14372.80,6.957585e-05,1.565913e-06
3.954066,-0.143806,-1.000327e-05,0.102135,14376.05,6.956014e-05,1.438529e-06
3.956066,-0.137585,-9.568473e-06,0.101940,14379.16,6.954510e-05,1.316480e-06
3.958066,-0.131359,-9.133575e-06,0.101753,14382.13,6.953074e-05,1.199776e-06
3.960066,-0.125128,-8.698580e-06,0.101575,14384.96,6.951705e-05,1.088432e-06
3.962066,-0.118891,-8.263493e-06,0.101405,14387.65,6.950404e-05,9.824564e-07
3.964066,-0.112650,-7.828318e-06,0.101245,14390.21,6.949170e-05,8.818612e-07
3.966066,-0.106405,-7.393060e-06,0.101093,14392.63,6.948003e-05,7.866561e-07
3.968066,-0.100155,-6.957724e-06,0.100949,14394.90,6.946903e-05,6.968508e-07
3.970066,-0.093901,-6.522314e-06,0.100815,14397.04,6.945871e-05,6.124542e-07
3.972066,-0.087644,-6.086835e-06,0.100689,14399.04,6.944905e-05,5.334747e-07
3.974066,-0.081383,-5.651292e-06,0.100572,14400.91,6.944007e-05,4.599203e-07
3.976066,-0.075119,-5.215688e-06,0.100463,14402.63,6.943175e-05,3.917984e-07
3.978066,-0.068852,-4.780030e-06,0.100364,14404.22,6.942411e-05,3.291157e-07
3.980066,-0.062583,-4.344321e-06,0.100273,14405.67,6.941713e-05,2.718786e-07
3.982066,-0.056310,-3.908566e-06,0.100190,14406.97,6.941083e-05,2.200928e-07
3.984066,-0.050036,-3.472770e-06,0.100117,14408.14,6.940519e-05,1.737634e-07
3.986066,-0.043760,-3.036937e-06,0.100052,14409.18,6.940022e-05,1.328952e-07
3.988066,-0.037482,-2.601072e-06,0.099996,14410.07,6.939592e-05,9.749211e-08
3.990067,-0.031202,-2.165179e-06,0.099948,14410.82,6.939229e-05,6.755780e-08
3.992067,-0.024921,-1.729264e-06,0.099910,14411.44,6.938932e-05,4.309523e-08
3.994067,-0.018639,-1.293331e-06,0.099880,14411.92,6.938703e-05,2.410684e-08
3.996067,-0.012357,-8.573839e-07,0.099858,14412.25,6.938540e-05,1.059454e-08
3.998067,-0.006074,-4.214280e-07,0.099846,14412.45,6.938444e-05,2.559674e-09
4.000067,0.000209,1.453202e-08,0.099842,14412.52,6.938414e-05,3.043630e-12
4.002067,0.006493,4.504917e-07,0.099847,14412.44,6.938451e-05,2.924902e-09
4.004067,0.012776,8.864464e-07,0.099860,14412.22,6.938555e-05,1.132495e-08
4.006067,0.019058,1.322392e-06,0.099883,14411.87,6.938726e-05,2.520235e-08
4.008067,0.025340,1.758322e-06,0.099914,14411.37,6.938964e-05,4.455570e-08
4.010067,0.031621,2.194234e-06,0.099953,14410.74,6.939268e-05,6.938305e-08
4.012067,0.037900,2.630123e-06,0.100002,14409.97,6.939639e-05,9.968192e-08
4.014067,0.044178,3.065983e-06,0.100059,14409.06,6.940077e-05,1.354493e-07
4.016067,0.050454,3.501810e-06,0.100125,14408.01,6.940581e-05,1.766815e-07
4.018067,0.056729,3.937601e-06,0.100199,14406.83,6.941153e-05,2.233745e-07
4.020067,0.063001,4.373349e-06,0.100283,14405.50,6.941791e-05,2.755236e-07
4.022067,0.069270,4.809050e-06,0.100375,14404.04,6.942497e-05,3.331235e-07
4.024067,0.075537,5.244700e-06,0.100476,14402.44,6.943269e-05,3.961684e-07
4.026067,0.081801,5.680294e-06,0.100585,14400.70,6.944108e-05,4.646521e-07
4.028067,0.088061,6.115828e-06,0.100703,14398.82,6.945014e-05,5.385677e-07
4.030067,0.094318,6.551296e-06,0.100830,14396.80,6.945988e-05,6.179077e-07
4.032067,0.100572,6.986695e-06,0.100966,14394.64,6.947028e-05,7.026642e-07
4.034067,0.106821,7.422019e-06,0.101110,14392.35,6.948135e-05,7.928287e-07
4.036067,0.113066,7.857264e-06,0.101263,14389.92,6.949310e-05,8.883922e-07
4.038067,0.119307,8.292425e-06,0.101425,14387.35,6.950552e-05,9.893451e-07
4.040067,0.125543,8.727498e-06,0.101595,14384.64,6.951861e-05,1.095677e-06
4.042067,0.131774,9.162478e-06,0.101774,14381.79,6.953238e-05,1.207378e-06
4.044067,0.138000,9.597360e-06,0.101962,14378.80,6.954682e-05,1.324436e-06
4.046067,0.144220,1.003214e-05,0.102159,14375.68,6.956194e-05,1.446840e-06
4.048067,0.150435,1.046681e-05,0.102364,14372.42,6.957773e-05,1.574577e-06
4.050068,0.156644,1.090138e-05,0.102578,14369.01,6.959420e-05,1.707634e-06
4.052068,0.162847,1.133582e-05,0.102800,14365.47,6.961134e-05,1.845999e-06
4.054068,0.169043,1.177015e-05,0.103032,14361.80,6.962917e-05,1.989657e-06
4.056068,0.175232,1.220435e-05,0.103272,14357.98,6.964767e-05,2.138594e-06
4.058068,0.181415,1.263842e-05,0.103520,14354.03,6.966685e-05,2.292795e-06
4.060068,0.187590,1.307235e-05,0.103778,14349.94,6.968672e-05,2.452244e-06
4.062068,0.193758,1.350615e-05,0.104044,14345.71,6.970726e-05,2.616926e-06
4.064068,0.199918,1.393980e-05,0.104318,14341.34,6.972849e-05,2.786823e-06
4.066068,0.206071,1.437330e-05,0.104602,14336.84,6.975040e-05,2.961920e-06
4.068068,0.212215,1.480665e-05,0.104894,14332.19,6.977300e-05,3.142198e-06
4.070068,0.218351,1.523984e-05,0.105194,14327.41,6.979628e-05,3.327638e-06
4.072068,0.224479,1.567287e-05,0.105504,14322.49,6.982025e-05,3.518224e-06
4.074068,0.230597,1.610574e-05,0.105822,14317.44,6.984491e-05,3.713935e-06
4.076068,0.236706,1.653843e-05,0.106148,14312.24,6.987025e-05,3.914751e-06
4.078068,0.242806,1.697094e-05,0.106484,14306.91,6.989629e-05,4.120653e-06
4.080068,0.248897,1.740328e-05,0.106828,14301.44,6.992302e-05,4.331620e-06
4.082068,0.254977,1.783543e-05,0.107180,14295.84,6.995044e-05,4.547631e-06
4.084068,0.261048,1.826739e-05,0.107541,14290.09,6.997855e-05,4.768664e-06
4.086068,0.267108,1.869915e-05,0.107911,14284.21,7.000737e-05,4.994696e-06
4.088068,0.273158,1.913071e-05,0.108290,14278.19,7.003688e-05,5.225705e-06
4.090068,0.279197,1.956208e-05,0.108677,14272.04,7.006708e-05,5.461668e-06
4.092068,0.285225,1.999323e-05,0.109073,14265.74,7.009799e-05,5.702561e-06
4.094068,0.291241,2.042417e-05,0.109477,14259.31,7.012960e-05,5.948360e-06
4.096068,0.297246,2.085489e-05,0.109890,14252.75,7.016191e-05,6.199039e-06
4.098068,0.303240,2.128539e-05,0.110312,14246.04,7.019493e-05,6.454575e-06
4.100068,0.309221,2.171566e-05,0.110742,14239.20,7.022865e-05,6.714941e-06
4.102068,0.315190,2.214570e-05,0.111181,14232.23,7.026308e-05,6.980110e-06
4.104068,0.321147,2.257550e-05,0.111628,14225.11,7.029822e-05,7.250057e-06
4.106068,0.327091,2.300506e-05,0.112084,14217.86,7.033407e-05,7.524754e-06
4.108068,0.333022,2.343438e-05,0.112549,14210.47,7.037063e-05,7.804173e-06
4.110069,0.338940,2.386345e-05,0.113022,14202.95,7.040791e-05,8.088286e-06
4.112069,0.344845,2.429226e-05,0.113504,14195.29,7.044590e-05,8.377065e-06
4.114069,0.350736,2.472081e-05,0.113994,14187.49,7.048461e-05,8.670480e-06
4.116069,0.356613,2.514910e-05,0.114493,14179.56,7.052405e-05,8.968502e-06
4.118069,0.362476,2.557712e-05,0.115001,14171.49,7.056420e-05,9.271100e-06
4.120069,0.368325,2.600487e-05,0.115517,14163.29,7.060508e-05,9.578245e-06
4.122069,0.374159,2.643233e-05,0.116041,14154.95,7.064668e-05,9.889905e-06
4.124069,0.379979,2.685952e-05,0.116574,14146.47,7.068902e-05,1.020605e-05
4.126069,0.385783,2.728642e-05,0.117116,14137.86,7.073208e-05,1.052665e-05
4.128069,0.391573,2.771303e-05,0.117666,14129.11,7.077587e-05,1.085166e-05
4.130069,0.397346,2.813934e-05,0.118225,14120.22,7.082040e-05,1.118106e-05
4.132069,0.403104,2.856535e-05,0.118792,14111.20,7.086567e-05,1.151482e-05
4.134069,0.408847,2.899105e-05,0.119368,14102.05,7.091168e-05,1.185289e-05
4.136069,0.414573,2.941645e-05,0.119952,14092.76,7.095842e-05,1.219525e-05
4.138069,0.420282,2.984153e-05,0.120545,14083.33,7.100591e-05,1.254187e-05
4.140069,0.425975,3.026629e-05,0.121146,14073.77,7.105415e-05,1.289269e-05
4.142069,0.431652,3.069072e-05,0.121756,14064.08,7.110313e-05,1.324770e-05
4.144069,0.437311,3.111483e-05,0.122374,14054.25,7.115286e-05,1.360685e-05
4.146069,0.442953,3.153860e-05,0.123001,14044.28,7.120335e-05,1.397011e-05
4.148069,0.448577,3.196204e-05,0.123636,14034.18,7.125459e-05,1.433745e-05
4.150069,0.454184,3.238513e-05,0.124280,14023.95,7.130660e-05,1.470881e-05
4.152069,0.459773,3.280788e-05,0.124932,14013.58,7.135936e-05,1.508418e-05
4.154069,0.465344,3.323027e-05,0.125593,14003.08,7.141288e-05,1.546350e-05
4.156069,0.470896,3.365231e-05,0.126262,13992.44,7.146717e-05,1.584674e-05
4.158069,0.476430,3.407399e-05,0.126939,13981.67,7.152223e-05,1.623386e-05
4.160069,0.481945,3.449530e-05,0.127625,13970.76,7.157807e-05,1.662482e-05
4.162069,0.487440,3.491625e-05,0.128319,13959.72,7.163467e-05,1.701959e-05
4.164069,0.492917,3.533681e-05,0.129022,13948.55,7.169206e-05,1.741812e-05
4.166069,0.498374,3.575700e-05,0.129733,13937.24,7.175022e-05,1.782037e-05
4.168069,0.503812,3.617681e-05,0.130453,13925.80,7.180917e-05,1.822630e-05
4.170070,0.509229,3.659622e-05,0.131181,13914.22,7.186890e-05,1.863587e-05
4.172070,0.514627,3.701524e-05,0.131917,13902.52,7.192942e-05,1.904904e-05
4.174070,0.520004,3.743387e-05,0.132662,13890.68,7.199074e-05,1.946576e-05
4.176070,0.525361,3.785209e-05,0.133415,13878.70,7.205285e-05,1.988600e-05
4.178070,0.530697,3.826991e-05,0.134176,13866.60,7.211575e-05,2.030971e-05
4.180070,0.536012,3.868731e-05,0.134946,13854.36,7.217946e-05,2.073685e-05
4.182070,0.541305,3.910430e-05,0.135724,13841.98,7.224398e-05,2.116737e-05
4.184070,0.546578,3.952087e-05,0.136511,13829.48,7.230930e-05,2.160123e-05
4.186070,0.551829,3.993701e-05,0.137306,13816.84,7.237544e-05,2.203839e-05
4.188070,0.557058,4.035272e-05,0.138109,13804.07,7.244239e-05,2.247879e-05
4.190070,0.562265,4.076799e-05,0.138920,13791.17,7.251016e-05,2.292241e-05
4.192070,0.567450,4.118283e-05,0.139740,13778.14,7.257875e-05,2.336919e-05
4.194070,0.572612,4.159723e-05,0.140568,13764.97,7.264817e-05,2.381908e-05
4.196070,0.577752,4.201117e-05,0.141404,13751.68,7.271841e-05,2.427204e-05
4.198070,0.582869,4.242466e-05,0.142249,13738.25,7.278949e-05,2.472803e-05
4.200070,0.587963,4.283770e-05,0.143101,13724.69,7.286141e-05,2.518699e-05
4.202070,0.593034,4.325027e-05,0.143963,13711.00,7.293416e-05,2.564888e-05
4.204070,0.598081,4.366237e-05,0.144832,13697.17,7.300777e-05,2.611365e-05
4.206070,0.603105,4.407401e-05,0.145709,13683.22,7.308221e-05,2.658126e-05
4.208070,0.608105,4.448517e-05,0.146595,13669.14,7.315752e-05,2.705166e-05
4.210070,0.613081,4.489584e-05,0.147489,13654.92,7.323367e-05,2.752480e-05
4.212070,0.618033,4.530603e-05,0.148391,13640.58,7.331069e-05,2.800062e-05
4.214070,0.622960,4.571574e-05,0.149302,13626.10,7.338857e-05,2.847909e-05
4.216070,0.627863,4.612494e-05,0.150221,13611.49,7.346732e-05,2.896015e-05
4.218070,0.632741,4.653365e-05,0.151147,13596.76,7.354695e-05,2.944376e-05
4.220070,0.637594,4.694185e-05,0.152082,13581.89,7.362745e-05,2.992986e-05
4.222070,0.642422,4.734955e-05,0.153025,13566.90,7.370883e-05,3.041840e-05
4.224070,0.647225,4.775673e-05,0.153977,13551.77,7.379109e-05,3.090933e-05
4.226070,0.652002,4.816340e-05,0.154936,13536.52,7.387425e-05,3.140261e-05
4.228070,0.656753,4.856954e-05,0.155904,13521.13,7.395830e-05,3.189818e-05
4.230071,0.661478,4.897516e-05,0.156879,13505.62,7.404325e-05,3.239599e-05
4.232071,0.666177,4.938024e-05,0.157863,13489.98,7.412910e-05,3.289599e-05
4.234071,0.670850,4.978479e-05,0.158855,13474.21,7.421587e-05,3.339813e-05
4.236071,0.675496,5.018880e-05,0.159855,13458.31,7.430354e-05,3.390235e-05
4.238071,0.680116,5.059226e-05,0.160863,13442.28,7.439214e-05,3.440861e-05
4.240071,0.684709,5.099517e-05,0.161879,13426.13,7.448165e-05,3.491685e-05
4.242071,0.689275,5.139753e-05,0.162903,13409.84,7.457209e-05,3.542702e-05
4.244071,0.693813,5.179933e-05,0.163935,13393.43,7.466347e-05,3.593907e-05
4.246071,0.698325,5.220056e-05,0.164975,13376.89,7.475578e-05,3.645294e-05
4.248071,0.702808,5.260123e-05,0.166024,13360.22,7.484904e-05,3.696858e-05
4.250071,0.707264,5.300132e-05,0.167080,13343.43,7.494325e-05,3.748593e-05
4.252071,0.711692,5.340084e-05,0.168144,13326.51,7.503840e-05,3.800495e-05
4.254071,0.716092,5.379977e-05,0.169216,13309.46,7.513452e-05,3.852558e-05
4.256071,0.720464,5.419812e-05,0.170296,13292.29,7.523160e-05,3.904777e-05
4.258071,0.724807,5.459587e-05,0.171385,13274.99,7.532965e-05,3.957146e-05
4.260071,0.729121,5.499303e-05,0.172481,13257.56,7.542868e-05,4.009659e-05
4.262071,0.733407,5.538959e-05,0.173585,13240.00,7.552868e-05,4.062311e-05
4.264071,0.737664,5.578554e-05,0.174697,13222.32,7.562967e-05,4.115098e-05
4.266071,0.741892,5.618088e-05,0.175817,13204.52,7.573166e-05,4.168012e-05
4.268071,0.746090,5.657560e-05,0.176944,13186.59,7.583464e-05,4.221049e-05
4.270071,0.750259,5.696971e-05,0.178080,13168.53,7.593863e-05,4.274203e-05
4.272071,0.754398,5.736319e-05,0.179223,13150.35,7.604362e-05,4.327469e-05
4.274071,0.758508,5.775605e-05,0.180375,13132.04,7.614963e-05,4.380841e-05
4.276071,0.762587,5.814827e-05,0.181534,13113.61,7.625666e-05,4.434313e-05
4.278071,0.766637,5.853985e-05,0.182701,13095.05,7.636472e-05,4.487881e-05
4.280071,0.770656,5.893079e-05,0.183876,13076.37,7.647382e-05,4.541537e-05
4.282071,0.774645,5.932108e-05,0.185059,13057.57,7.658396e-05,4.595277e-05
4.284071,0.778603,5.971072e-05,0.186249,13038.64,7.669514e-05,4.649095e-05
4.286071,0.782531,6.009971e-05,0.187448,13019.58,7.680737e-05,4.702986e-05
4.288071,0.786427,6.048803e-05,0.188654,13000.41,7.692067e-05,4.756943e-05
4.290072,0.790293,6.087568e-05,0.189868,12981.11,7.703503e-05,4.810961e-05
4.292072,0.794127,6.126267e-05,0.191089,12961.68,7.715047e-05,4.865034e-05
4.294072,0.797930,6.164898e-05,0.192318,12942.14,7.726699e-05,4.919157e-05
4.296072,0.801701,6.203461e-05,0.193555,12922.47,7.738459e-05,4.973323e-05
4.298072,0.805441,6.241955e-05,0.194800,12902.68,7.750329e-05,5.027528e-05
4.300072,0.809149,6.280381e-05,0.196053,12882.76,7.762309e-05,5.081766e-05
4.302072,0.812825,6.318737e-05,0.197313,12862.73,7.774400e-05,5.136030e-05
4.304072,0.816469,6.357023e-05,0.198580,12842.57,7.786603e-05,5.190314e-05
4.306072,0.820081,6.395238e-05,0.199856,12822.29,7.798918e-05,5.244615e-05
4.308072,0.823661,6.433383e-05,0.201139,12801.89,7.811346e-05,5.298924e-05
4.310072,0.827207,6.471457e-05,0.202430,12781.37,7.823888e-05,5.353237e-05
4.312072,0.830722,6.509459e-05,0.203728,12760.73,7.836544e-05,5.407548e-05
4.314072,0.834203,6.547388e-05,0.205034,12739.96,7.849316e-05,5.461851e-05
4.316072,0.837651,6.585245e-05,0.206347,12719.08,7.862204e-05,5.516140e-05
4.318072,0.841067,6.623029e-05,0.207668,12698.08,7.875209e-05,5.570410e-05
4.320072,0.844449,6.660739e-05,0.208997,12676.95,7.888332e-05,5.624655e-05
4.322072,0.847798,6.698374e-05,0.210333,12655.71,7.901574e-05,5.678868e-05
4.324072,0.851113,6.735936e-05,0.211677,12634.34,7.914935e-05,5.733045e-05
4.326072,0.854395,6.773422e-05,0.213028,12612.86,7.928416e-05,5.787179e-05
4.328072,0.857643,6.810832e-05,0.214386,12591.26,7.942018e-05,5.841264e-05
4.330072,0.860857,6.848166e-05,0.215752,12569.54,7.955742e-05,5.895295e-05
4.332072,0.864038,6.885424e-05,0.217126,12547.70,7.969589e-05,5.949266e-05
4.334072,0.867184,6.922605e-05,0.218507,12525.74,7.983560e-05,6.003170e-05
4.336072,0.870296,6.959708e-05,0.219895,12503.66,7.997655e-05,6.057003e-05
4.338072,0.873373,6.996734e-05,0.221291,12481.47,8.011876e-05,6.110759e-05
4.340072,0.876416,7.033680e-05,0.222694,12459.16,8.026223e-05,6.164431e-05
4.342072,0.879425,7.070548e-05,0.224105,12436.73,8.040698e-05,6.218014e-05
4.344072,0.882398,7.107337e-05,0.225523,12414.19,8.055301e-05,6.271502e-05
4.346072,0.885337,7.144045e-05,0.226948,12391.52,8.070033e-05,6.324889e-05
4.348072,0.888241,7.180673e-05,0.228381,12368.74,8.084896e-05,6.378169e-05
4.350073,0.891110,7.217221e-05,0.229821,12345.85,8.099889e-05,6.431337e-05
4.352073,0.893944,7.253687e-05,0.231268,12322.84,8.115015e-05,6.484387e-05
4.354073,0.896742,7.290071e-05,0.232723,12299.71,8.130274e-05,6.537312e-05
4.356073,0.899505,7.326372e-05,0.234185,12276.47,8.145667e-05,6.590108e-05
4.358073,0.902232,7.362591e-05,0.235654,12253.11,8.161195e-05,6.642768e-05
4.360073,0.904924,7.398727e-05,0.237130,12229.63,8.176860e-05,6.695287e-05
4.362073,0.907580,7.434778e-05,0.238613,12206.05,8.192661e-05,6.747659e-05
4.364073,0.910201,7.470746e-05,0.240104,12182.34,8.208602e-05,6.799878e-05
4.366073,0.912785,7.506629e-05,0.241602,12158.53,8.224681e-05,6.851938e-05
4.368073,0.915333,7.542426e-05,0.243107,12134.60,8.240901e-05,6.903834e-05
